,Số báo danh,Cụm thi,Toán,Ngữ văn,Ngoại ngữ,Vật lý,Hóa học,Sinh học,Lịch sử,Địa lý,GDCD
22,02020527,02 - Sở GDĐT TP. Hồ Chí Minh,5.60,6.25,5.20,2.75,4.00,2.75,,,
23,01081510,01 - Sở GDĐT Hà Nội,5.80,6.75,3.80,2.75,4.00,2.75,,,
24,02072589,02 - Sở GDĐT TP. Hồ Chí Minh,5.60,4.75,4.40,2.75,4.00,3.00,,,
25,02031512,02 - Sở GDĐT TP. Hồ Chí Minh,5.00,6.25,2.60,2.75,4.00,3.25,,,
26,02014701,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,4.50,8.40,2.75,4.00,3.25,,,
27,02031828,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,7.25,3.00,2.75,4.00,3.50,,,
28,02005192,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,7.00,4.40,2.75,4.00,3.75,,,
29,02047079,02 - Sở GDĐT TP. Hồ Chí Minh,5.20,5.75,6.60,2.75,4.00,4.25,,,
30,03004317,03 - Sở GDĐT Hải Phòng,7.40,8.00,8.60,2.75,4.00,5.50,,,
31,01090818,01 - Sở GDĐT Hà Nội,4.40,6.75,5.00,2.75,4.25,2.25,,,
32,02011786,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,5.75,6.60,2.75,4.25,2.25,,,
33,02039250,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,5.00,6.40,2.75,4.25,3.00,,,
34,02013615,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,4.75,8.80,2.75,4.25,3.75,,,
35,02071494,02 - Sở GDĐT TP. Hồ Chí Minh,4.80,5.50,5.20,2.75,4.50,1.50,,,
36,02018194,02 - Sở GDĐT TP. Hồ Chí Minh,5.40,4.75,0.80,2.75,4.50,2.50,,,
37,02001932,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,6.00,5.20,2.75,4.50,2.75,,,
38,02042279,02 - Sở GDĐT TP. Hồ Chí Minh,5.20,4.25,3.20,2.75,4.50,3.50,,,
39,02006473,02 - Sở GDĐT TP. Hồ Chí Minh,4.20,6.25,2.60,2.75,4.50,4.00,,,
40,02042859,02 - Sở GDĐT TP. Hồ Chí Minh,3.80,4.00,4.40,2.75,4.50,4.25,,,
41,02065981,02 - Sở GDĐT TP. Hồ Chí Minh,4.60,6.50,5.60,2.75,4.50,4.25,,,
42,02059805,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,4.75,3.80,2.75,4.50,4.25,,,
43,02069548,02 - Sở GDĐT TP. Hồ Chí Minh,4.60,5.50,6.60,2.75,4.75,3.25,,,
44,02071996,02 - Sở GDĐT TP. Hồ Chí Minh,5.40,5.75,6.00,2.75,4.75,3.50,,,
45,01085032,01 - Sở GDĐT Hà Nội,7.60,4.00,6.00,2.75,4.75,3.75,,,
46,02069764,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,7.00,3.00,2.75,4.75,4.00,,,
47,01084445,01 - Sở GDĐT Hà Nội,6.60,6.00,6.60,2.75,4.75,4.25,,,
48,01088002,01 - Sở GDĐT Hà Nội,7.00,6.75,4.00,2.75,4.75,4.75,,,
49,02077723,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,7.25,7.80,2.75,4.75,6.00,,,
50,03004331,03 - Sở GDĐT Hải Phòng,5.20,8.00,3.60,2.75,5.00,3.00,,,
51,01088135,01 - Sở GDĐT Hà Nội,6.80,5.50,3.80,2.75,5.00,3.25,,,
52,02028800,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,7.00,3.40,2.75,5.00,4.75,,,
53,01071514,01 - Sở GDĐT Hà Nội,6.60,4.75,5.40,2.75,5.00,5.00,,,
54,01073498,01 - Sở GDĐT Hà Nội,3.00,5.25,4.00,2.75,5.00,5.25,,,
55,02038065,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,5.50,2.20,2.75,5.25,3.50,,,
56,01097370,01 - Sở GDĐT Hà Nội,7.00,6.00,5.80,2.75,5.25,3.50,,,
57,01086527,01 - Sở GDĐT Hà Nội,7.20,4.00,5.60,2.75,5.25,3.75,,,
58,01076198,01 - Sở GDĐT Hà Nội,5.40,6.50,2.80,2.75,5.25,4.00,,,
59,02026045,02 - Sở GDĐT TP. Hồ Chí Minh,5.40,3.75,8.00,2.75,5.25,4.75,,,
60,02019586,02 - Sở GDĐT TP. Hồ Chí Minh,4.40,3.50,9.20,2.75,5.25,5.25,,,
61,02041928,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,4.00,2.80,2.75,5.50,3.00,,,
62,02001716,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,5.75,3.00,2.75,5.50,3.50,,,
63,01071383,01 - Sở GDĐT Hà Nội,6.80,5.75,2.40,2.75,5.50,3.75,,,
64,02018836,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,4.50,3.60,2.75,5.50,4.00,,,
65,02079904,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,5.25,3.80,2.75,5.50,4.25,,,
66,01089545,01 - Sở GDĐT Hà Nội,8.00,4.25,3.00,2.75,5.50,4.50,,,
67,01090078,01 - Sở GDĐT Hà Nội,6.40,5.00,4.80,2.75,5.50,4.75,,,
68,01094833,01 - Sở GDĐT Hà Nội,5.80,5.50,7.20,2.75,5.75,5.00,,,
69,02059290,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,7.25,6.40,2.75,5.75,5.25,,,
70,02021146,02 - Sở GDĐT TP. Hồ Chí Minh,5.40,4.25,3.80,2.75,6.00,2.50,,,
71,01075220,01 - Sở GDĐT Hà Nội,7.60,6.25,3.40,2.75,6.25,4.25,,,
72,01074644,01 - Sở GDĐT Hà Nội,7.60,6.00,7.00,2.75,6.25,4.25,,,
73,01070673,01 - Sở GDĐT Hà Nội,7.40,5.25,2.20,2.75,6.50,3.50,,,
74,02051177,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,6.00,3.40,2.75,6.50,3.75,,,
75,02018749,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,4.25,3.60,2.75,6.50,5.25,,,
76,02072841,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,7.00,3.40,2.75,6.50,5.50,,,
77,02001257,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,5.25,6.20,2.75,6.75,4.50,,,
78,02017599,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,7.00,4.40,2.75,6.75,5.50,,,
79,02003005,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,5.00,3.80,2.75,6.75,7.25,,,
80,01090219,01 - Sở GDĐT Hà Nội,8.00,5.75,3.20,2.75,6.75,7.75,,,
81,02012120,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,6.25,2.60,2.75,7.00,3.25,,,
82,02012741,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,6.00,5.40,2.75,7.00,3.75,,,
83,01081025,01 - Sở GDĐT Hà Nội,8.20,6.25,3.80,2.75,7.00,4.25,,,
84,02015161,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,6.00,6.60,2.75,7.00,4.50,,,
85,02082537,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,,6.00,2.75,7.00,7.50,,,
86,02022730,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,6.25,8.60,2.75,7.00,7.75,,,
87,02015762,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,6.00,5.00,2.75,7.25,6.00,,,
88,02060205,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,6.25,4.60,2.75,7.25,6.00,,,
89,02030778,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,6.00,2.60,2.75,7.25,7.00,,,
90,01089968,01 - Sở GDĐT Hà Nội,8.40,5.25,2.20,2.75,7.25,7.50,,,
91,03014394,03 - Sở GDĐT Hải Phòng,8.40,6.75,8.00,2.75,7.50,3.00,,,
92,02033048,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,5.00,5.00,2.75,7.50,3.25,,,
93,02076913,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,7.25,2.40,2.75,7.50,4.50,,,
94,02039060,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,5.50,6.00,2.75,7.50,5.00,,,
95,01081307,01 - Sở GDĐT Hà Nội,7.60,4.25,3.20,2.75,7.50,5.50,,,
96,01075843,01 - Sở GDĐT Hà Nội,8.20,5.50,4.80,2.75,7.50,6.00,,,
97,01085698,01 - Sở GDĐT Hà Nội,8.40,6.75,5.80,2.75,7.50,6.75,,,
98,02000251,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,5.75,9.00,2.75,7.75,6.50,,,
99,02031520,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,6.75,3.40,2.75,7.75,7.00,,,
100,01071413,01 - Sở GDĐT Hà Nội,7.40,7.25,7.00,2.75,8.00,4.25,,,
101,03003277,03 - Sở GDĐT Hải Phòng,7.60,7.50,5.20,2.75,8.00,5.00,,,
102,02021065,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,4.50,9.40,2.75,8.00,6.00,,,
103,03003331,03 - Sở GDĐT Hải Phòng,8.40,9.00,4.40,2.75,8.00,7.25,,,
104,02055271,02 - Sở GDĐT TP. Hồ Chí Minh,8.80,6.00,8.80,2.75,8.00,8.00,,,
105,01077622,01 - Sở GDĐT Hà Nội,8.60,8.25,8.00,2.75,8.25,2.75,,,
106,01087684,01 - Sở GDĐT Hà Nội,9.00,5.75,8.20,2.75,8.25,4.25,,,
107,01094438,01 - Sở GDĐT Hà Nội,8.60,7.50,7.80,2.75,8.25,4.50,,,
108,01086923,01 - Sở GDĐT Hà Nội,8.60,5.25,5.80,2.75,8.25,7.75,,,
109,01083028,01 - Sở GDĐT Hà Nội,8.20,4.75,8.60,2.75,8.50,6.50,,,
110,01077069,01 - Sở GDĐT Hà Nội,7.40,6.00,4.00,2.75,8.50,7.00,,,
111,02070116,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,7.25,6.20,2.75,8.50,7.25,,,
112,01091357,01 - Sở GDĐT Hà Nội,7.20,5.50,4.80,2.75,8.50,7.75,,,
113,02013784,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,6.00,2.20,2.75,8.75,7.25,,,
114,01078792,01 - Sở GDĐT Hà Nội,7.20,7.75,7.40,2.75,9.00,4.75,,,
115,01068609,01 - Sở GDĐT Hà Nội,7.60,7.50,8.20,2.75,9.00,8.75,,,
116,02054200,02 - Sở GDĐT TP. Hồ Chí Minh,4.40,,6.40,3.00,,,,,
117,02040634,02 - Sở GDĐT TP. Hồ Chí Minh,4.20,3.25,1.80,3.00,1.25,3.50,,,
118,01069665,01 - Sở GDĐT Hà Nội,7.40,6.25,4.40,3.00,1.75,2.75,,,
119,02041241,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,7.00,4.00,3.00,2.00,3.50,,,
120,01083030,01 - Sở GDĐT Hà Nội,5.00,4.75,2.60,3.00,2.00,3.75,,,
121,03009074,03 - Sở GDĐT Hải Phòng,3.40,4.75,3.60,3.00,2.25,1.25,,,
122,02042128,02 - Sở GDĐT TP. Hồ Chí Minh,4.80,5.00,2.40,3.00,2.25,2.25,,,
123,03011319,03 - Sở GDĐT Hải Phòng,5.00,6.75,3.20,3.00,2.25,3.25,,,
124,03005918,03 - Sở GDĐT Hải Phòng,4.60,8.00,3.00,3.00,2.25,3.50,,,
125,02061363,02 - Sở GDĐT TP. Hồ Chí Minh,5.60,5.75,5.80,3.00,2.25,4.00,,,
126,02031812,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,6.00,3.00,3.00,2.50,2.50,,,
127,02003682,02 - Sở GDĐT TP. Hồ Chí Minh,3.80,6.25,5.20,3.00,2.50,2.75,,,
128,02014094,02 - Sở GDĐT TP. Hồ Chí Minh,5.40,6.50,7.80,3.00,2.50,3.25,,,
129,02000145,02 - Sở GDĐT TP. Hồ Chí Minh,4.40,4.50,4.60,3.00,2.50,3.50,,,
130,01086116,01 - Sở GDĐT Hà Nội,8.40,6.50,8.80,3.00,2.50,3.50,,,
131,02068903,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.50,7.00,3.00,2.50,3.75,,,
132,02018741,02 - Sở GDĐT TP. Hồ Chí Minh,3.20,3.50,3.20,3.00,2.50,4.50,,,
133,02019479,02 - Sở GDĐT TP. Hồ Chí Minh,4.80,6.25,8.60,3.00,2.50,4.50,,,
134,01068037,01 - Sở GDĐT Hà Nội,6.00,5.75,3.60,3.00,2.50,4.75,,,
135,01083793,01 - Sở GDĐT Hà Nội,7.20,4.50,2.40,3.00,2.75,2.00,,,
136,02020764,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,5.25,6.00,3.00,2.75,2.75,,,
137,02061444,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,6.25,7.20,3.00,2.75,3.00,,,
138,02018697,02 - Sở GDĐT TP. Hồ Chí Minh,3.80,2.75,2.80,3.00,2.75,3.25,,,
139,02077516,02 - Sở GDĐT TP. Hồ Chí Minh,4.80,4.50,3.20,3.00,2.75,3.75,,,
140,02077600,02 - Sở GDĐT TP. Hồ Chí Minh,4.80,6.50,3.20,3.00,2.75,3.75,,,
141,01067365,01 - Sở GDĐT Hà Nội,6.60,6.00,3.60,3.00,2.75,4.25,,,
142,01094290,01 - Sở GDĐT Hà Nội,4.60,7.50,2.40,3.00,2.75,5.00,,,
143,02040773,02 - Sở GDĐT TP. Hồ Chí Minh,5.20,5.25,6.00,3.00,3.00,2.50,,,
144,02068104,02 - Sở GDĐT TP. Hồ Chí Minh,5.60,5.75,6.40,3.00,3.00,3.25,,,
145,02041079,02 - Sở GDĐT TP. Hồ Chí Minh,5.40,5.50,3.20,3.00,3.00,3.50,,,
146,02072717,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,6.50,5.00,3.00,3.00,3.50,,,
147,02023345,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,6.50,5.80,3.00,3.00,3.50,,,
148,01089404,01 - Sở GDĐT Hà Nội,5.00,5.00,3.00,3.00,3.00,4.00,,,
149,02073466,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,4.25,3.60,3.00,3.00,4.00,,,
150,02011447,02 - Sở GDĐT TP. Hồ Chí Minh,4.00,4.25,2.80,3.00,3.00,4.25,,,
151,02077466,02 - Sở GDĐT TP. Hồ Chí Minh,4.20,4.25,3.80,3.00,3.00,4.75,,,
152,02029001,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,6.75,5.20,3.00,3.25,2.00,,,
153,02042193,02 - Sở GDĐT TP. Hồ Chí Minh,4.80,4.50,4.60,3.00,3.25,2.50,,,
154,02022636,02 - Sở GDĐT TP. Hồ Chí Minh,4.40,6.50,8.40,3.00,3.25,3.00,,,
155,02063021,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,6.00,7.60,3.00,3.25,3.00,,,
156,02032705,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,6.25,5.40,3.00,3.25,3.25,,,
157,02029205,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,5.75,2.80,3.00,3.25,3.75,,,
158,02062032,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,5.75,3.60,3.00,3.25,3.75,,,
159,02023309,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,6.75,6.40,3.00,3.25,4.00,,,
160,01081468,01 - Sở GDĐT Hà Nội,8.80,5.75,2.60,3.00,3.25,5.25,,,
161,02003019,02 - Sở GDĐT TP. Hồ Chí Minh,3.20,6.00,7.20,3.00,3.50,2.25,,,
162,02016257,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,5.25,3.00,3.00,3.50,2.25,,,
163,02028824,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,5.75,4.40,3.00,3.50,2.50,,,
164,02019374,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,5.00,6.40,3.00,3.50,2.50,,,
165,02050889,02 - Sở GDĐT TP. Hồ Chí Minh,4.20,4.50,2.20,3.00,3.50,3.00,,,
166,02062358,02 - Sở GDĐT TP. Hồ Chí Minh,5.60,7.00,3.60,3.00,3.50,3.00,,,
167,02068211,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,5.25,7.00,3.00,3.50,3.00,,,
168,02031605,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,6.00,2.60,3.00,3.50,4.25,,,
169,02018151,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,4.50,3.00,3.00,3.75,2.50,,,
170,02047883,02 - Sở GDĐT TP. Hồ Chí Minh,5.00,4.50,4.40,3.00,3.75,3.00,,,
171,01084947,01 - Sở GDĐT Hà Nội,5.60,6.25,4.20,3.00,3.75,3.00,,,
172,02072767,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,7.75,5.20,3.00,3.75,3.00,,,
173,02076516,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,6.25,3.00,3.00,3.75,3.25,,,
174,02012675,02 - Sở GDĐT TP. Hồ Chí Minh,3.80,3.92,3.20,3.00,3.75,3.75,,,
175,03003809,03 - Sở GDĐT Hải Phòng,7.40,7.00,3.80,3.00,3.75,3.75,,,
176,02002911,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,4.75,7.80,3.00,3.75,4.00,,,
177,02050522,02 - Sở GDĐT TP. Hồ Chí Minh,5.40,6.25,7.20,3.00,3.75,4.25,,,
178,02011376,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,6.00,6.00,3.00,4.00,2.25,,,
179,02061322,02 - Sở GDĐT TP. Hồ Chí Minh,5.20,5.75,5.00,3.00,4.00,2.50,,,
180,02037820,02 - Sở GDĐT TP. Hồ Chí Minh,4.00,5.50,4.80,3.00,4.00,2.75,,,
181,02060406,02 - Sở GDĐT TP. Hồ Chí Minh,5.00,5.75,3.40,3.00,4.00,2.75,,,
182,01089530,01 - Sở GDĐT Hà Nội,7.20,7.00,3.00,3.00,4.00,2.75,,,
183,02068100,02 - Sở GDĐT TP. Hồ Chí Minh,2.80,4.25,3.20,3.00,4.00,3.00,,,
184,02001996,02 - Sở GDĐT TP. Hồ Chí Minh,5.00,5.50,8.60,3.00,4.00,3.50,,,
185,02042270,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,5.75,3.80,3.00,4.00,3.50,,,
186,02023501,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,7.50,9.00,3.00,4.00,3.75,,,
187,03000245,03 - Sở GDĐT Hải Phòng,5.80,7.75,3.40,3.00,4.00,4.00,,,
188,02066445,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.75,4.40,3.00,4.25,2.50,,,
189,02003379,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,7.00,8.00,3.00,4.25,3.25,,,
190,02022980,02 - Sở GDĐT TP. Hồ Chí Minh,4.80,6.50,7.60,3.00,4.25,3.50,,,
191,02003139,02 - Sở GDĐT TP. Hồ Chí Minh,5.20,6.17,5.40,3.00,4.25,3.50,,,
192,02028829,02 - Sở GDĐT TP. Hồ Chí Minh,5.40,5.50,7.20,3.00,4.25,3.50,,,
193,02078085,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,6.25,3.80,3.00,4.25,3.50,,,
194,02026285,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,6.75,7.60,3.00,4.25,3.75,,,
195,02019868,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,6.50,7.40,3.00,4.25,4.25,,,
196,01091088,01 - Sở GDĐT Hà Nội,7.60,5.50,2.20,3.00,4.25,4.25,,,
197,02077630,02 - Sở GDĐT TP. Hồ Chí Minh,4.60,7.50,3.20,3.00,4.25,4.75,,,
198,02032165,02 - Sở GDĐT TP. Hồ Chí Minh,4.60,5.25,4.80,3.00,4.25,4.75,,,
199,01067256,01 - Sở GDĐT Hà Nội,7.80,6.50,3.60,3.00,4.25,4.75,,,
200,02010966,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,7.50,7.40,3.00,4.25,4.75,,,
201,02041260,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,6.50,4.60,3.00,4.25,5.50,,,
202,02069397,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,3.50,4.80,3.00,4.50,2.75,,,
203,02018639,02 - Sở GDĐT TP. Hồ Chí Minh,5.20,6.25,2.00,3.00,4.50,3.00,,,
204,02022160,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,3.00,4.80,3.00,4.50,3.50,,,
205,02014454,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,6.75,5.60,3.00,4.50,3.50,,,
206,02006031,02 - Sở GDĐT TP. Hồ Chí Minh,4.80,6.00,4.40,3.00,4.50,3.75,,,
207,01087074,01 - Sở GDĐT Hà Nội,5.20,4.25,3.40,3.00,4.50,3.75,,,
208,02044984,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,5.00,1.80,3.00,4.50,3.75,,,
209,02061071,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,6.50,2.40,3.00,4.50,3.75,,,
210,02002826,02 - Sở GDĐT TP. Hồ Chí Minh,4.40,5.00,6.20,3.00,4.50,4.00,,,
211,02014410,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,5.25,2.60,3.00,4.50,4.00,,,
212,02038782,02 - Sở GDĐT TP. Hồ Chí Minh,4.80,5.25,5.00,3.00,4.50,4.25,,,
213,02063600,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,6.25,5.40,3.00,4.50,4.25,,,
214,02066664,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,5.50,5.20,3.00,4.50,4.50,,,
215,02031692,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.00,3.40,3.00,4.50,4.75,,,
216,02018626,02 - Sở GDĐT TP. Hồ Chí Minh,4.40,5.25,7.80,3.00,4.50,5.25,,,
217,02041596,02 - Sở GDĐT TP. Hồ Chí Minh,5.60,6.00,3.80,3.00,4.75,2.00,,,
218,02011899,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,6.00,2.80,3.00,4.75,2.50,,,
219,02064683,02 - Sở GDĐT TP. Hồ Chí Minh,4.40,4.25,3.60,3.00,4.75,2.75,,,
220,02058796,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,5.50,2.20,3.00,4.75,3.25,,,
221,01093998,01 - Sở GDĐT Hà Nội,8.20,5.50,5.00,3.00,4.75,3.50,,,
222,02044168,02 - Sở GDĐT TP. Hồ Chí Minh,5.60,5.50,3.40,3.00,4.75,3.75,,,
223,02055560,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,4.50,2.80,3.00,4.75,3.75,,,
224,02007083,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.50,9.40,3.00,4.75,3.75,,,
225,01068578,01 - Sở GDĐT Hà Nội,7.20,7.50,4.60,3.00,4.75,4.25,,,
226,02003101,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,5.25,8.80,3.00,4.75,4.25,,,
227,01089954,01 - Sở GDĐT Hà Nội,7.00,6.00,5.80,3.00,4.75,4.50,,,
228,02013417,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.75,5.00,3.00,4.75,5.25,,,
229,02010642,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,6.50,4.00,3.00,5.00,3.25,,,
230,02001035,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,4.00,7.40,3.00,5.00,3.25,,,
231,01070775,01 - Sở GDĐT Hà Nội,6.80,5.25,2.40,3.00,5.00,3.50,,,
232,02003242,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,6.25,7.20,3.00,5.00,3.75,,,
233,02043449,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.25,4.20,3.00,5.00,4.00,,,
234,02055493,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,5.75,4.00,3.00,5.00,4.00,,,
235,03003119,03 - Sở GDĐT Hải Phòng,8.40,7.25,6.60,3.00,5.00,4.00,,,
236,02069503,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,,6.20,3.00,5.00,4.25,,,
237,02038111,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,6.25,3.60,3.00,5.00,4.50,,,
238,02019185,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.25,8.20,3.00,5.00,4.75,,,
239,01075961,01 - Sở GDĐT Hà Nội,7.40,4.50,3.60,3.00,5.00,5.75,,,
240,02063599,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,8.00,8.60,3.00,5.00,6.75,,,
241,02010340,02 - Sở GDĐT TP. Hồ Chí Minh,4.60,5.00,4.20,3.00,5.25,2.00,,,
242,02044096,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,6.50,7.00,3.00,5.25,2.50,,,
243,02008842,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.50,2.00,3.00,5.25,2.50,,,
244,02042272,02 - Sở GDĐT TP. Hồ Chí Minh,5.20,6.75,4.20,3.00,5.25,2.75,,,
245,02011257,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,3.50,4.40,3.00,5.25,2.75,,,
246,01089357,01 - Sở GDĐT Hà Nội,6.60,6.25,3.20,3.00,5.25,2.75,,,
