,Số báo danh,Cụm thi,Toán,Ngữ văn,Ngoại ngữ,Vật lý,Hóa học,Sinh học,Lịch sử,Địa lý,GDCD
28,01066872,01 - Sở GDĐT Hà Nội,8.20,6.50,4.00,7.25,,,7.00,7.25,.75
29,01066873,01 - Sở GDĐT Hà Nội,7.40,7.75,3.00,5.75,,,5.75,5.75,.50
30,01066874,01 - Sở GDĐT Hà Nội,6.60,4.00,4.00,6.25,,,7.00,6.25,.75
31,01066875,01 - Sở GDĐT Hà Nội,6.40,8.25,8.20,6.50,,,6.00,6.50,.25
32,01066876,01 - Sở GDĐT Hà Nội,6.40,5.00,4.20,7.25,,,4.75,7.25,.75
33,01066877,01 - Sở GDĐT Hà Nội,7.20,6.75,3.20,7.75,,,6.25,7.75,.25
34,01066878,01 - Sở GDĐT Hà Nội,6.60,6.50,7.80,7.00,,,8.00,7.00,.00
35,01066879,01 - Sở GDĐT Hà Nội,7.40,4.50,3.80,7.25,,,6.00,7.25,.75
36,01066880,01 - Sở GDĐT Hà Nội,8.00,7.00,5.00,6.75,,,6.75,6.75,.50
37,01066881,01 - Sở GDĐT Hà Nội,5.00,7.00,4.20,9.75,,,9.00,9.75,.25
38,01066882,01 - Sở GDĐT Hà Nội,7.00,5.50,4.40,5.50,4.25,4.25,,,
39,01066883,01 - Sở GDĐT Hà Nội,7.00,6.00,4.20,1.50,4.75,4.75,,,
40,01066884,01 - Sở GDĐT Hà Nội,7.00,8.75,6.60,5.75,,,7.00,5.75,.25
41,01066885,01 - Sở GDĐT Hà Nội,6.40,5.75,3.00,6.00,,,6.00,6.00,.25
42,01066886,01 - Sở GDĐT Hà Nội,9.00,5.75,7.00,6.75,4.00,4.75,,,
43,01066887,01 - Sở GDĐT Hà Nội,7.00,8.00,7.20,6.50,,,7.75,6.50,.50
44,01066888,01 - Sở GDĐT Hà Nội,8.20,8.50,8.60,7.50,,,7.25,7.50,.75
45,01066889,01 - Sở GDĐT Hà Nội,8.00,8.25,6.20,8.00,,,7.00,8.00,.25
46,01066890,01 - Sở GDĐT Hà Nội,6.00,4.00,3.20,7.25,,,6.00,7.25,.50
47,18015504,18 - Sở GDĐT Bắc Giang,,,,,,,,,
48,25005703,25 - Sở GDĐT Nam Định,,1.50,,,,,,,
49,17015198,17 - Sở GDĐT Quảng Ninh,,1.75,,,,,,,
50,18003657,18 - Sở GDĐT Bắc Giang,,1.75,,,,,,,
51,18016530,18 - Sở GDĐT Bắc Giang,,2.00,,,,,,,
52,22008175,22 - Sở GDĐT Hưng Yên,,2.50,,,,,,,
53,17015000,17 - Sở GDĐT Quảng Ninh,,2.75,,,,,,,
54,24001159,24 - Sở GDĐT Hà Nam,,3.00,,,,,,,
55,19004601,19 - Sở GDĐT Bắc Ninh,,4.75,,,,,,,
56,24003844,24 - Sở GDĐT Hà Nam,,5.00,,,,,,,
57,17007358,17 - Sở GDĐT Quảng Ninh,,5.75,,,,,,,
58,21014300,21 - Sở GDĐT Hải Dương,,5.75,,,,,,,
59,22003593,22 - Sở GDĐT Hưng Yên,,5.75,,,,,,,
60,22007758,22 - Sở GDĐT Hưng Yên,,6.00,,,,,,,
61,17015080,17 - Sở GDĐT Quảng Ninh,,6.25,,,,,,,
62,23004462,23 - Sở GDĐT Hoà Bình,,6.25,,,,,,,
63,23005053,23 - Sở GDĐT Hoà Bình,,6.50,,,,,,,
64,17004499,17 - Sở GDĐT Quảng Ninh,,6.75,,,,,,,
65,18000772,18 - Sở GDĐT Bắc Giang,,6.75,,,,,,,
66,21014286,21 - Sở GDĐT Hải Dương,,6.75,,,,,,,
67,21014735,21 - Sở GDĐT Hải Dương,,6.75,,,,,,,
68,22000401,22 - Sở GDĐT Hưng Yên,,6.75,,,,,,,
69,25010659,25 - Sở GDĐT Nam Định,,6.75,,,,,,,
70,22001213,22 - Sở GDĐT Hưng Yên,,7.00,,,,,,,
71,23006988,23 - Sở GDĐT Hoà Bình,,7.00,,,,,,,
72,25000974,25 - Sở GDĐT Nam Định,,7.00,,,,,,,
73,25011099,25 - Sở GDĐT Nam Định,,7.00,,,,,,,
74,25017092,25 - Sở GDĐT Nam Định,,7.00,,,,,,,
75,17007339,17 - Sở GDĐT Quảng Ninh,,7.25,,,,,,,
76,17007483,17 - Sở GDĐT Quảng Ninh,,7.25,,,,,,,
77,24003831,24 - Sở GDĐT Hà Nam,,7.25,,,,,,,
78,25010930,25 - Sở GDĐT Nam Định,,7.25,,,,,,,
79,25011715,25 - Sở GDĐT Nam Định,,7.25,,,,,,,
80,25013762,25 - Sở GDĐT Nam Định,,7.25,,,,,,,
81,17007474,17 - Sở GDĐT Quảng Ninh,,7.50,,,,,,,
82,22011711,22 - Sở GDĐT Hưng Yên,,7.50,,,,,,,
83,22011994,22 - Sở GDĐT Hưng Yên,,7.50,,,,,,,
84,24008941,24 - Sở GDĐT Hà Nam,,7.50,,,,,,,
85,25003410,25 - Sở GDĐT Nam Định,,7.50,,,,,,,
86,19015535,19 - Sở GDĐT Bắc Ninh,,7.75,,,,,,,
87,24003788,24 - Sở GDĐT Hà Nam,,7.75,,,,,,,
88,25000531,25 - Sở GDĐT Nam Định,,7.75,,,,,,,
89,25013789,25 - Sở GDĐT Nam Định,,7.75,,,,,,,
90,21010934,21 - Sở GDĐT Hải Dương,,8.00,,,,,,,
91,24003977,24 - Sở GDĐT Hà Nam,,8.00,,,,,,,
92,25017049,25 - Sở GDĐT Nam Định,,8.00,,,,,,,
93,19012244,19 - Sở GDĐT Bắc Ninh,,8.25,,,,,,,
94,25000696,25 - Sở GDĐT Nam Định,,8.25,,,,,,,
95,25015334,25 - Sở GDĐT Nam Định,,8.25,,,,,,,
96,24008543,24 - Sở GDĐT Hà Nam,,8.50,,,,,,,
97,21014784,21 - Sở GDĐT Hải Dương,,8.75,,,,,,,
98,19012313,19 - Sở GDĐT Bắc Ninh,,9.00,,,,,,,
99,25000894,25 - Sở GDĐT Nam Định,,9.00,,,,,,,
100,22012101,22 - Sở GDĐT Hưng Yên,2.00,0.50,,,,,,,
101,19009977,19 - Sở GDĐT Bắc Ninh,2.00,4.00,,,,,,,
102,22003096,22 - Sở GDĐT Hưng Yên,2.20,5.50,,,,,,,
103,21014411,21 - Sở GDĐT Hải Dương,2.40,0.75,,,,,,,
104,26000986,26 - Sở GDĐT Thái Bình,3.60,,,,,,,,
105,26002713,26 - Sở GDĐT Thái Bình,4.00,,,,,,,,
106,19015113,19 - Sở GDĐT Bắc Ninh,4.00,2.50,,,,,,,
107,17004774,17 - Sở GDĐT Quảng Ninh,4.80,,,,,,,,
108,18004030,18 - Sở GDĐT Bắc Giang,5.00,7.00,,,,,,,
109,18017063,18 - Sở GDĐT Bắc Giang,5.60,4.50,,,,,,,
110,21003906,21 - Sở GDĐT Hải Dương,6.20,5.50,,,,,,,
111,22005421,22 - Sở GDĐT Hưng Yên,6.40,6.75,,,,,,,
112,17004820,17 - Sở GDĐT Quảng Ninh,6.60,7.00,,,,,,,
113,24001478,24 - Sở GDĐT Hà Nam,7.00,,,,,,,,
114,17007437,17 - Sở GDĐT Quảng Ninh,7.20,,,,,,,,
115,21011038,21 - Sở GDĐT Hải Dương,7.20,,,,,,,,
116,26009826,26 - Sở GDĐT Thái Bình,7.40,,,,,,,,
117,17007038,17 - Sở GDĐT Quảng Ninh,7.60,,,,,,,,
118,22001675,22 - Sở GDĐT Hưng Yên,7.60,7.50,,,,,,,
119,24006291,24 - Sở GDĐT Hà Nam,7.80,7.50,,,,,,,
120,21011193,21 - Sở GDĐT Hải Dương,8.00,8.00,,,,,,,
121,17007075,17 - Sở GDĐT Quảng Ninh,8.20,5.25,,,,,,,
122,22008701,22 - Sở GDĐT Hưng Yên,8.20,5.25,,,,,,,
123,24002930,24 - Sở GDĐT Hà Nam,8.40,9.00,,,,,,,
124,21013828,21 - Sở GDĐT Hải Dương,9.20,,,,,,,,
125,22000450,22 - Sở GDĐT Hưng Yên,,,,6.50,,,,6.50,
126,18013763,18 - Sở GDĐT Bắc Giang,3.60,4.25,,6.50,,,,6.50,
127,24004801,24 - Sở GDĐT Hà Nam,7.60,8.50,,6.75,,,,6.75,
128,24003955,24 - Sở GDĐT Hà Nam,8.00,5.75,,8.00,,,,8.00,
129,25003765,25 - Sở GDĐT Nam Định,5.20,3.25,,5.00,,,0.50,5.00,
130,26001149,26 - Sở GDĐT Thái Bình,2.00,4.50,,,,,0.75,,
131,17014992,17 - Sở GDĐT Quảng Ninh,3.60,1.25,,2.25,,,0.75,2.25,
132,17011985,17 - Sở GDĐT Quảng Ninh,2.20,2.00,,2.00,,,1.00,2.00,
133,17010281,17 - Sở GDĐT Quảng Ninh,2.80,3.25,,4.75,,,1.00,4.75,
134,21009418,21 - Sở GDĐT Hải Dương,4.60,6.75,,6.50,,,1.00,6.50,
135,22011465,22 - Sở GDĐT Hưng Yên,3.60,3.75,,3.25,,,1.25,3.25,
136,17011819,17 - Sở GDĐT Quảng Ninh,1.80,2.50,,3.75,,,1.25,3.75,
137,24000813,24 - Sở GDĐT Hà Nam,3.40,3.25,,3.75,,,1.25,3.75,
138,18011161,18 - Sở GDĐT Bắc Giang,2.80,3.00,,4.00,,,1.25,4.00,
139,22013508,22 - Sở GDĐT Hưng Yên,4.00,4.75,,4.50,,,1.25,4.50,
140,22007967,22 - Sở GDĐT Hưng Yên,4.40,2.50,,4.75,,,1.25,4.75,
141,19003797,19 - Sở GDĐT Bắc Ninh,3.40,3.00,,5.00,,,1.25,5.00,
142,21016003,21 - Sở GDĐT Hải Dương,5.00,4.75,,5.00,,,1.25,5.00,
143,19015030,19 - Sở GDĐT Bắc Ninh,6.20,6.50,,5.25,,,1.25,5.25,
144,21016019,21 - Sở GDĐT Hải Dương,,3.50,,5.50,,,1.25,5.50,
145,17008900,17 - Sở GDĐT Quảng Ninh,2.20,4.75,,5.50,,,1.25,5.50,
146,22005303,22 - Sở GDĐT Hưng Yên,3.40,1.25,,5.75,,,1.25,5.75,
147,23008512,23 - Sở GDĐT Hoà Bình,3.80,4.50,,6.50,,,1.25,6.50,
148,18006053,18 - Sở GDĐT Bắc Giang,4.80,5.50,,8.25,,,1.25,8.25,
149,18004486,18 - Sở GDĐT Bắc Giang,,,,1.50,,,1.50,1.50,
150,17005381,17 - Sở GDĐT Quảng Ninh,3.80,3.50,,2.50,,,1.50,2.50,
151,22003121,22 - Sở GDĐT Hưng Yên,4.00,1.75,,2.75,,,1.50,2.75,
152,24005452,24 - Sở GDĐT Hà Nam,1.60,1.75,,3.00,,,1.50,3.00,
153,22004859,22 - Sở GDĐT Hưng Yên,2.20,1.50,,3.50,,,1.50,3.50,
154,24003919,24 - Sở GDĐT Hà Nam,1.60,4.25,,3.75,,,1.50,3.75,
155,17014897,17 - Sở GDĐT Quảng Ninh,2.00,4.00,,3.75,,,1.50,3.75,
156,22008186,22 - Sở GDĐT Hưng Yên,4.60,1.75,,4.00,,,1.50,4.00,
157,17011600,17 - Sở GDĐT Quảng Ninh,1.80,4.00,,4.50,,,1.50,4.50,
158,18014911,18 - Sở GDĐT Bắc Giang,3.00,2.75,,4.50,,,1.50,4.50,
159,17012159,17 - Sở GDĐT Quảng Ninh,3.60,3.25,,4.50,,,1.50,4.50,
160,24000780,24 - Sở GDĐT Hà Nam,2.60,4.00,,5.00,,,1.50,5.00,
161,22005366,22 - Sở GDĐT Hưng Yên,2.80,3.25,,5.25,,,1.50,5.25,
162,19007006,19 - Sở GDĐT Bắc Ninh,2.00,3.50,,5.50,,,1.50,5.50,
163,22013380,22 - Sở GDĐT Hưng Yên,3.80,3.00,,5.75,,,1.50,5.75,
164,17011587,17 - Sở GDĐT Quảng Ninh,5.60,5.50,,5.75,,,1.50,5.75,
165,21015838,21 - Sở GDĐT Hải Dương,4.40,5.75,,6.00,,,1.50,6.00,
166,22000497,22 - Sở GDĐT Hưng Yên,,7.00,,6.25,,,1.50,6.25,
167,21013993,21 - Sở GDĐT Hải Dương,2.60,3.75,,,,,1.75,,
168,24008168,24 - Sở GDĐT Hà Nam,2.40,1.75,,2.75,,,1.75,2.75,
169,22008825,22 - Sở GDĐT Hưng Yên,2.00,2.25,,3.00,,,1.75,3.00,
170,24001070,24 - Sở GDĐT Hà Nam,3.60,5.00,,3.25,,,1.75,3.25,
171,21003546,21 - Sở GDĐT Hải Dương,3.00,4.25,,3.50,,,1.75,3.50,
172,18016608,18 - Sở GDĐT Bắc Giang,1.80,3.75,,3.75,,,1.75,3.75,
173,23006983,23 - Sở GDĐT Hoà Bình,2.40,1.50,,4.00,,,1.75,4.00,
174,21014962,21 - Sở GDĐT Hải Dương,2.60,2.75,,4.00,,,1.75,4.00,
175,17015207,17 - Sở GDĐT Quảng Ninh,4.40,2.25,,4.00,,,1.75,4.00,
176,22008002,22 - Sở GDĐT Hưng Yên,4.60,4.00,,4.00,,,1.75,4.00,
177,19014672,19 - Sở GDĐT Bắc Ninh,1.80,5.75,,4.25,,,1.75,4.25,
178,22008277,22 - Sở GDĐT Hưng Yên,2.60,3.00,,4.25,,,1.75,4.25,
179,17004936,17 - Sở GDĐT Quảng Ninh,2.60,4.00,,4.25,,,1.75,4.25,
180,17010627,17 - Sở GDĐT Quảng Ninh,3.00,3.58,,4.25,,,1.75,4.25,
181,19002066,19 - Sở GDĐT Bắc Ninh,2.20,,,4.50,,,1.75,4.50,
182,19001867,19 - Sở GDĐT Bắc Ninh,2.60,5.50,,4.50,,,1.75,4.50,
183,24008294,24 - Sở GDĐT Hà Nam,2.80,3.50,,5.00,,,1.75,5.00,
184,21005144,21 - Sở GDĐT Hải Dương,3.40,2.25,,5.00,,,1.75,5.00,
185,19006781,19 - Sở GDĐT Bắc Ninh,4.00,2.00,,5.00,,,1.75,5.00,
186,21009776,21 - Sở GDĐT Hải Dương,5.00,5.50,,5.00,,,1.75,5.00,
187,25003859,25 - Sở GDĐT Nam Định,4.20,2.25,,5.25,,,1.75,5.25,
188,21010867,21 - Sở GDĐT Hải Dương,4.20,6.75,,5.25,,,1.75,5.25,
189,19009009,19 - Sở GDĐT Bắc Ninh,4.80,4.00,,5.25,,,1.75,5.25,
190,24008875,24 - Sở GDĐT Hà Nam,2.00,5.50,,5.50,,,1.75,5.50,
191,21005077,21 - Sở GDĐT Hải Dương,2.00,2.50,,5.75,,,1.75,5.75,
192,18011241,18 - Sở GDĐT Bắc Giang,5.80,4.25,,5.75,,,1.75,5.75,
193,21018249,21 - Sở GDĐT Hải Dương,2.00,4.75,,6.00,,,1.75,6.00,
194,26001838,26 - Sở GDĐT Thái Bình,3.00,4.00,,6.00,,,1.75,6.00,
195,21008196,21 - Sở GDĐT Hải Dương,5.20,3.00,,6.00,,,1.75,6.00,
196,21018104,21 - Sở GDĐT Hải Dương,1.40,4.75,,6.50,,,1.75,6.50,
197,18006025,18 - Sở GDĐT Bắc Giang,6.20,5.25,,6.50,,,1.75,6.50,
198,21003631,21 - Sở GDĐT Hải Dương,3.60,5.50,,6.75,,,1.75,6.75,
199,21013722,21 - Sở GDĐT Hải Dương,7.20,7.25,,,,,10.0,,
200,17015280,17 - Sở GDĐT Quảng Ninh,8.20,8.25,,,,,10.0,,
201,26001547,26 - Sở GDĐT Thái Bình,8.40,7.50,,,,,10.0,,
202,26000940,26 - Sở GDĐT Thái Bình,8.80,7.75,,,,,10.0,,
203,18018744,18 - Sở GDĐT Bắc Giang,8.80,8.50,,,,,10.0,,
204,23000121,23 - Sở GDĐT Hoà Bình,8.80,8.50,,,,,10.0,,
205,24003322,24 - Sở GDĐT Hà Nam,8.80,8.50,,,,,10.0,,
206,18009945,18 - Sở GDĐT Bắc Giang,,8.75,,10.0,,,10.0,10.0,
207,19015850,19 - Sở GDĐT Bắc Ninh,9.20,9.00,,4.25,,,10.0,4.25,
208,25003201,25 - Sở GDĐT Nam Định,,3.00,,8.00,,,10.0,8.00,
209,18019004,18 - Sở GDĐT Bắc Giang,,7.75,,8.00,,,10.0,8.00,
210,23003395,23 - Sở GDĐT Hoà Bình,,8.50,,8.00,,,10.0,8.00,
211,25004988,25 - Sở GDĐT Nam Định,5.40,6.75,,8.00,,,10.0,8.00,
212,17006702,17 - Sở GDĐT Quảng Ninh,6.80,7.00,,8.00,,,10.0,8.00,
213,18009749,18 - Sở GDĐT Bắc Giang,,8.50,,8.50,,,10.0,8.50,
214,25000631,25 - Sở GDĐT Nam Định,,8.75,,8.50,,,10.0,8.50,
215,21015958,21 - Sở GDĐT Hải Dương,,9.00,,8.50,,,10.0,8.50,
216,18015070,18 - Sở GDĐT Bắc Giang,4.00,6.00,,8.50,,,10.0,8.50,
217,19014773,19 - Sở GDĐT Bắc Ninh,6.40,7.75,,8.50,,,10.0,8.50,
218,22007667,22 - Sở GDĐT Hưng Yên,8.80,8.75,,8.50,,,10.0,8.50,
219,19012897,19 - Sở GDĐT Bắc Ninh,7.20,8.25,,8.75,,,10.0,8.75,
220,17006297,17 - Sở GDĐT Quảng Ninh,7.80,6.25,,8.75,,,10.0,8.75,
221,22000762,22 - Sở GDĐT Hưng Yên,,7.75,,9.00,,,10.0,9.00,
222,17007192,17 - Sở GDĐT Quảng Ninh,,8.25,,9.00,,,10.0,9.00,
223,17007619,17 - Sở GDĐT Quảng Ninh,,8.50,,9.00,,,10.0,9.00,
224,23003025,23 - Sở GDĐT Hoà Bình,,8.50,,9.00,,,10.0,9.00,
225,25003481,25 - Sở GDĐT Nam Định,,6.00,,9.25,,,10.0,9.25,
226,17007337,17 - Sở GDĐT Quảng Ninh,,8.00,,9.25,,,10.0,9.25,
227,18000783,18 - Sở GDĐT Bắc Giang,,8.00,,9.25,,,10.0,9.25,
228,19004223,19 - Sở GDĐT Bắc Ninh,,8.00,,9.25,,,10.0,9.25,
229,21019949,21 - Sở GDĐT Hải Dương,,8.25,,9.25,,,10.0,9.25,
230,23006248,23 - Sở GDĐT Hoà Bình,7.60,9.25,,9.25,,,10.0,9.25,
231,21013853,21 - Sở GDĐT Hải Dương,,7.75,,9.50,,,10.0,9.50,
232,24004257,24 - Sở GDĐT Hà Nam,,8.25,,9.50,,,10.0,9.50,
233,19001167,19 - Sở GDĐT Bắc Ninh,,8.75,,9.50,,,10.0,9.50,
234,19001173,19 - Sở GDĐT Bắc Ninh,,8.75,,9.50,,,10.0,9.50,
235,25003412,25 - Sở GDĐT Nam Định,,8.75,,9.50,,,10.0,9.50,
236,23003559,23 - Sở GDĐT Hoà Bình,,9.00,,9.50,,,10.0,9.50,
237,25003166,25 - Sở GDĐT Nam Định,,9.00,,9.50,,,10.0,9.50,
238,23005795,23 - Sở GDĐT Hoà Bình,,9.25,,9.50,,,10.0,9.50,
239,19001186,19 - Sở GDĐT Bắc Ninh,,5.50,,9.75,,,10.0,9.75,
240,18006962,18 - Sở GDĐT Bắc Giang,2.60,,,,,,2.00,,
241,21010775,21 - Sở GDĐT Hải Dương,2.80,,,1.25,,,2.00,1.25,
242,18016884,18 - Sở GDĐT Bắc Giang,1.80,1.50,,2.00,,,2.00,2.00,
243,21014486,21 - Sở GDĐT Hải Dương,2.40,0.75,,2.00,,,2.00,2.00,
244,21010876,21 - Sở GDĐT Hải Dương,2.60,4.00,,2.00,,,2.00,2.00,
245,17009217,17 - Sở GDĐT Quảng Ninh,3.00,1.50,,2.25,,,2.00,2.25,
246,17013959,17 - Sở GDĐT Quảng Ninh,1.60,3.50,,2.50,,,2.00,2.50,
247,24000630,24 - Sở GDĐT Hà Nam,3.60,5.00,,2.50,,,2.00,2.50,
248,24000497,24 - Sở GDĐT Hà Nam,3.80,5.50,,3.00,,,2.00,3.00,
249,22002900,22 - Sở GDĐT Hưng Yên,2.60,2.00,,3.25,,,2.00,3.25,
250,21010737,21 - Sở GDĐT Hải Dương,2.60,4.00,,3.25,,,2.00,3.25,
251,24001199,24 - Sở GDĐT Hà Nam,6.80,4.25,,3.25,,,2.00,3.25,
252,23004918,23 - Sở GDĐT Hoà Bình,1.40,2.50,,3.50,,,2.00,3.50,
253,22007779,22 - Sở GDĐT Hưng Yên,2.40,3.50,,3.50,,,2.00,3.50,
254,19015325,19 - Sở GDĐT Bắc Ninh,3.00,3.25,,3.50,,,2.00,3.50,
255,24003760,24 - Sở GDĐT Hà Nam,3.80,4.25,,3.50,,,2.00,3.50,
256,17013028,17 - Sở GDĐT Quảng Ninh,2.80,3.75,,3.75,,,2.00,3.75,
257,21012441,21 - Sở GDĐT Hải Dương,2.80,5.25,,3.75,,,2.00,3.75,
258,19005781,19 - Sở GDĐT Bắc Ninh,5.20,5.50,,3.75,,,2.00,3.75,
259,22008320,22 - Sở GDĐT Hưng Yên,6.00,2.50,,3.75,,,2.00,3.75,
260,21002334,21 - Sở GDĐT Hải Dương,2.60,4.00,,4.00,,,2.00,4.00,
261,17011318,17 - Sở GDĐT Quảng Ninh,2.60,4.50,,4.00,,,2.00,4.00,
262,17004902,17 - Sở GDĐT Quảng Ninh,2.80,4.00,,4.00,,,2.00,4.00,
263,21003185,21 - Sở GDĐT Hải Dương,2.80,5.75,,4.00,,,2.00,4.00,
264,23007844,23 - Sở GDĐT Hoà Bình,3.40,6.50,,4.00,,,2.00,4.00,
265,24005197,24 - Sở GDĐT Hà Nam,4.60,5.25,,4.00,,,2.00,4.00,
266,24000952,24 - Sở GDĐT Hà Nam,5.80,3.75,,4.00,,,2.00,4.00,
267,18020156,18 - Sở GDĐT Bắc Giang,1.80,3.00,,4.25,,,2.00,4.25,
268,17010320,17 - Sở GDĐT Quảng Ninh,1.80,5.00,,4.25,,,2.00,4.25,
269,17010293,17 - Sở GDĐT Quảng Ninh,2.20,1.25,,4.25,,,2.00,4.25,
270,17010637,17 - Sở GDĐT Quảng Ninh,2.20,3.50,,4.25,,,2.00,4.25,
271,17010291,17 - Sở GDĐT Quảng Ninh,2.60,3.75,,4.25,,,2.00,4.25,
272,24000856,24 - Sở GDĐT Hà Nam,2.80,3.25,,4.25,,,2.00,4.25,
273,22008555,22 - Sở GDĐT Hưng Yên,3.00,5.00,,4.25,,,2.00,4.25,
274,26007028,26 - Sở GDĐT Thái Bình,3.20,2.00,,4.25,,,2.00,4.25,
275,24008967,24 - Sở GDĐT Hà Nam,3.20,5.75,,4.25,,,2.00,4.25,
276,25002149,25 - Sở GDĐT Nam Định,4.20,3.50,,4.25,,,2.00,4.25,
277,22009251,22 - Sở GDĐT Hưng Yên,5.40,3.25,,4.25,,,2.00,4.25,
278,21018312,21 - Sở GDĐT Hải Dương,1.80,3.25,,4.50,,,2.00,4.50,
279,24005503,24 - Sở GDĐT Hà Nam,2.80,1.75,,4.50,,,2.00,4.50,
280,21002819,21 - Sở GDĐT Hải Dương,3.00,4.25,,4.50,,,2.00,4.50,
281,17013485,17 - Sở GDĐT Quảng Ninh,3.60,4.00,,4.50,,,2.00,4.50,
282,17014843,17 - Sở GDĐT Quảng Ninh,3.60,5.25,,4.50,,,2.00,4.50,
283,19001178,19 - Sở GDĐT Bắc Ninh,3.80,3.75,,4.50,,,2.00,4.50,
284,22006517,22 - Sở GDĐT Hưng Yên,4.40,5.50,,4.50,,,2.00,4.50,
285,26001479,26 - Sở GDĐT Thái Bình,,4.75,,4.75,,,2.00,4.75,
286,24000476,24 - Sở GDĐT Hà Nam,1.80,3.50,,4.75,,,2.00,4.75,
287,17013312,17 - Sở GDĐT Quảng Ninh,2.60,6.00,,4.75,,,2.00,4.75,
288,26000359,26 - Sở GDĐT Thái Bình,2.80,2.50,,4.75,,,2.00,4.75,
289,21020150,21 - Sở GDĐT Hải Dương,2.80,4.25,,4.75,,,2.00,4.75,
290,18017397,18 - Sở GDĐT Bắc Giang,2.80,4.50,,4.75,,,2.00,4.75,
291,21004289,21 - Sở GDĐT Hải Dương,3.80,4.50,,4.75,,,2.00,4.75,
292,17012566,17 - Sở GDĐT Quảng Ninh,2.20,4.25,,5.00,,,2.00,5.00,
293,19015199,19 - Sở GDĐT Bắc Ninh,3.20,5.25,,5.00,,,2.00,5.00,
294,26000182,26 - Sở GDĐT Thái Bình,3.40,3.25,,5.00,,,2.00,5.00,
295,21003299,21 - Sở GDĐT Hải Dương,3.40,5.00,,5.00,,,2.00,5.00,
296,21004121,21 - Sở GDĐT Hải Dương,3.60,4.75,,5.00,,,2.00,5.00,
297,18003750,18 - Sở GDĐT Bắc Giang,4.00,5.25,,5.00,,,2.00,5.00,
298,22007657,22 - Sở GDĐT Hưng Yên,3.20,4.75,,5.25,,,2.00,5.25,
299,21005083,21 - Sở GDĐT Hải Dương,5.40,4.00,,5.25,,,2.00,5.25,
300,21018439,21 - Sở GDĐT Hải Dương,2.00,6.00,,5.50,,,2.00,5.50,
301,17006350,17 - Sở GDĐT Quảng Ninh,4.00,3.00,,5.50,,,2.00,5.50,
