,Số báo danh,Cụm thi,Toán,Ngữ văn,Ngoại ngữ,Vật lý,Hóa học,Sinh học,Lịch sử,Địa lý,GDCD
26,02081790,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,4.50,,6.75,6.75,5.00,,,
27,02064717,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,5.50,,6.75,6.75,5.25,,,
28,02078732,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,5.50,,6.75,6.75,5.25,,,
29,02005654,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,4.50,,6.75,6.75,5.25,,,
30,02010134,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,6.25,,6.75,6.75,5.25,,,
31,02051442,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,5.75,,6.75,6.75,5.75,,,
32,02009893,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,6.75,,6.75,6.75,5.75,,,
33,02048639,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,7.00,,6.75,6.75,5.75,,,
34,02082136,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,6.50,,6.75,6.75,6.00,,,
35,02083417,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,6.25,,6.75,6.75,6.25,,,
36,02080495,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,5.50,,6.75,6.75,6.25,,,
37,02081870,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,7.50,,6.75,6.75,6.50,,,
38,02080912,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,7.25,,6.75,6.75,7.50,,,
39,02076103,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,,,6.75,7.00,,,,
40,02081732,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,5.75,,6.75,7.00,3.50,,,
41,02072636,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,5.50,,6.75,7.00,3.75,,,
42,02083772,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,7.00,,6.75,7.00,4.50,,,
43,02002238,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,6.75,,6.75,7.00,4.75,,,
44,02009711,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,7.00,,6.75,7.00,5.00,,,
45,02065568,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,6.75,,6.75,7.00,5.00,,,
46,02024360,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,5.50,,6.75,7.00,5.25,,,
47,02000738,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,5.50,,6.75,7.00,5.25,,,
48,02080766,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,6.75,,6.75,7.00,5.25,,,
49,02081649,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,5.75,,6.75,7.00,5.25,,,
50,02079800,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,7.00,,6.75,7.00,5.50,,,
51,02009920,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,5.50,,6.75,7.00,5.50,,,
52,02084458,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,5.50,,6.75,7.00,5.75,,,
53,02055256,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,5.75,,6.75,7.00,5.75,,,
54,02083407,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,6.00,,6.75,7.00,6.00,,,
55,02063880,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,6.00,,6.75,7.00,6.25,,,
56,02083112,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,6.75,,6.75,7.00,6.50,,,
57,01083826,01 - Sở GDĐT Hà Nội,8.00,7.75,,6.75,7.00,6.50,,,
58,02004166,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,6.75,,6.75,7.00,7.25,,,
59,01097338,01 - Sở GDĐT Hà Nội,7.80,7.25,,6.75,7.00,7.50,,,
60,02047107,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,,,6.75,7.25,,,,
61,01080240,01 - Sở GDĐT Hà Nội,8.80,,,6.75,7.25,,,,
62,02003057,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,6.00,,6.75,7.25,3.00,,,
63,03002360,03 - Sở GDĐT Hải Phòng,8.20,,,6.75,7.25,3.00,,,
64,02052668,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,,,6.75,7.25,3.50,,,
65,02047201,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,6.25,,6.75,7.25,3.75,,,
66,02079866,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,6.50,,6.75,7.25,4.50,,,
67,02080503,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,6.50,,6.75,7.25,5.25,,,
68,02016225,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,6.25,,6.75,7.25,5.75,,,
69,02082003,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,8.00,,6.75,7.25,6.00,,,
70,02049974,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,4.50,,6.75,7.25,6.00,,,
71,02052610,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,6.50,,6.75,7.25,6.25,,,
72,02005376,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.25,,6.75,7.25,6.50,,,
73,02080478,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,7.75,,6.75,7.25,7.25,,,
74,02053015,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,,,6.75,7.50,,,,
75,02053747,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,,,6.75,7.50,,,,
76,02064515,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,,,6.75,7.50,,,,
77,02082315,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,7.25,,6.75,7.50,3.25,,,
78,02054692,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,7.00,,6.75,7.50,3.75,,,
79,02073818,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,6.00,,6.75,7.50,4.25,,,
80,02079634,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,7.75,,6.75,7.50,4.50,,,
81,02053060,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,,,6.75,7.50,4.50,,,
82,02000734,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,6.50,,6.75,7.50,4.75,,,
83,02008275,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,6.25,,6.75,7.50,5.00,,,
84,02083275,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,5.25,,6.75,7.50,5.25,,,
85,02067939,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,4.25,,6.75,7.50,5.25,,,
86,02065328,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,6.00,,6.75,7.50,5.50,,,
87,02080152,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,6.75,,6.75,7.50,5.75,,,
88,02071732,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.00,,6.75,7.50,6.00,,,
89,01077950,01 - Sở GDĐT Hà Nội,7.40,,,6.75,7.75,,,,
90,02081951,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,6.75,,6.75,7.75,3.50,,,
91,02083837,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,7.25,,6.75,7.75,3.50,,,
92,02062945,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,5.75,,6.75,7.75,4.75,,,
93,02047168,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,5.25,,6.75,7.75,5.50,,,
94,02010252,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,6.75,,6.75,7.75,6.75,,,
95,02015505,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,6.00,,6.75,7.75,8.50,,,
96,02053033,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,,,6.75,8.00,,,,
97,01084241,01 - Sở GDĐT Hà Nội,8.60,,,6.75,8.00,,,,
98,02051117,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,4.50,,6.75,8.00,1.75,,,
99,02017170,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,7.50,,6.75,8.00,3.50,,,
100,02081016,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,5.50,,6.75,8.00,4.25,,,
101,02062887,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,5.75,,6.75,8.00,4.75,,,
102,01092230,01 - Sở GDĐT Hà Nội,8.60,,,6.75,8.00,4.75,,,
103,02063844,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,5.50,,6.75,8.00,5.00,,,
104,02077781,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,5.75,,6.75,8.00,6.00,,,
105,02046970,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,7.00,,6.75,8.00,7.00,,,
106,02027833,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,7.75,,6.75,8.00,7.25,,,
107,02015994,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,6.00,,6.75,8.00,8.25,,,
108,02049076,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,,,6.75,8.00,8.25,,,
109,02069498,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,,,6.75,8.25,,,,
110,01068223,01 - Sở GDĐT Hà Nội,7.60,,,6.75,8.25,,,,
111,02056786,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,,,6.75,8.25,,,,
112,01078122,01 - Sở GDĐT Hà Nội,8.00,,,6.75,8.25,,,,
113,01084256,01 - Sở GDĐT Hà Nội,8.00,,,6.75,8.25,,,,
114,02059042,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,,,6.75,8.25,2.75,,,
115,02019186,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,5.25,,6.75,8.25,4.25,,,
116,02079490,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,6.25,,6.75,8.25,5.00,,,
117,02047297,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,7.25,,6.75,8.25,6.50,,,
118,02071011,02 - Sở GDĐT TP. Hồ Chí Minh,8.80,5.50,,6.75,8.25,7.50,,,
119,02005001,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,7.00,,6.75,8.25,8.00,,,
120,02073650,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,7.00,,6.75,8.25,8.25,,,
121,02047827,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,5.50,,6.75,8.25,8.25,,,
122,02000977,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,6.75,,6.75,8.25,8.50,,,
123,02071175,02 - Sở GDĐT TP. Hồ Chí Minh,9.40,5.75,,6.75,8.25,8.75,,,
124,02082551,02 - Sở GDĐT TP. Hồ Chí Minh,9.20,,,6.75,8.50,3.50,,,
125,02046983,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,,,6.75,8.50,4.50,,,
126,01071183,01 - Sở GDĐT Hà Nội,7.80,,,6.75,8.50,4.50,,,
127,02047492,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,8.25,,6.75,8.50,5.25,,,
128,02004750,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,7.25,,6.75,8.50,6.00,,,
129,02005157,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,6.75,,6.75,8.50,7.25,,,
130,02070732,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,7.00,,6.75,8.50,7.25,,,
131,02021585,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,7.08,,6.75,8.50,7.50,,,
132,02010001,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,6.25,,6.75,8.75,6.00,,,
133,02082245,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,7.00,,6.75,8.75,7.00,,,
134,02071316,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,5.50,,6.75,8.75,7.00,,,
135,02005565,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,6.50,,6.75,8.75,7.25,,,
136,02005067,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,6.50,,6.75,8.75,7.50,,,
137,02049362,02 - Sở GDĐT TP. Hồ Chí Minh,9.20,6.50,,6.75,8.75,7.50,,,
138,02071134,02 - Sở GDĐT TP. Hồ Chí Minh,8.80,7.50,,6.75,8.75,8.25,,,
139,02084571,02 - Sở GDĐT TP. Hồ Chí Minh,9.00,6.75,,6.75,8.75,8.25,,,
140,02004825,02 - Sở GDĐT TP. Hồ Chí Minh,9.00,6.58,,6.75,8.75,8.50,,,
141,02027122,02 - Sở GDĐT TP. Hồ Chí Minh,9.00,6.75,,6.75,8.75,8.50,,,
142,02003883,02 - Sở GDĐT TP. Hồ Chí Minh,9.20,7.50,,6.75,8.75,8.50,,,
143,03007249,03 - Sở GDĐT Hải Phòng,7.60,7.00,,6.75,8.75,8.75,,,
144,02026992,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,7.25,,6.75,8.75,8.75,,,
145,02027024,02 - Sở GDĐT TP. Hồ Chí Minh,8.80,7.50,,6.75,9.00,7.75,,,
146,02080811,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,4.50,,6.75,9.00,8.00,,,
147,02055260,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,6.00,,6.75,9.00,8.50,,,
148,02083485,02 - Sở GDĐT TP. Hồ Chí Minh,9.60,6.75,,6.75,9.00,8.50,,,
149,02005256,02 - Sở GDĐT TP. Hồ Chí Minh,8.80,5.25,,6.75,9.00,9.00,,,
150,02005629,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,8.25,,6.75,9.25,7.75,,,
151,02005644,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,6.25,,6.75,9.25,8.50,,,
152,02005517,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,7.50,,6.75,9.25,8.50,,,
153,02054931,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,5.75,,6.75,9.25,8.50,,,
154,02005548,02 - Sở GDĐT TP. Hồ Chí Minh,9.20,6.00,,6.75,9.25,8.50,,,
155,02084575,02 - Sở GDĐT TP. Hồ Chí Minh,8.80,6.50,,6.75,9.25,8.75,,,
156,02026596,02 - Sở GDĐT TP. Hồ Chí Minh,9.00,5.75,,6.75,9.50,8.50,,,
157,02047770,02 - Sở GDĐT TP. Hồ Chí Minh,9.20,,,7.00,,,,,
158,02055550,02 - Sở GDĐT TP. Hồ Chí Minh,5.00,4.75,,7.00,3.25,3.75,,,
159,02056105,02 - Sở GDĐT TP. Hồ Chí Minh,5.60,4.00,,7.00,3.25,3.75,,,
160,02016640,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,6.75,,7.00,3.50,4.75,,,
161,02064059,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.75,,7.00,3.75,3.25,,,
162,02052789,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,,,7.00,4.00,,,,
163,03015096,03 - Sở GDĐT Hải Phòng,7.20,,,7.00,4.00,3.75,,,
164,02039582,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,4.50,,7.00,4.00,3.75,,,
165,02075272,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,5.75,,7.00,4.00,4.25,,,
166,02059774,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,7.75,,7.00,4.00,4.25,,,
167,02064636,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.00,,7.00,4.25,2.75,,,
168,02000315,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,5.75,,7.00,4.50,3.50,,,
169,02067942,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,7.00,,7.00,4.50,5.75,,,
170,02056674,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,4.75,,7.00,4.75,2.75,,,
171,02001154,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,4.25,,7.00,4.75,4.00,,,
172,02084974,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,6.25,,7.00,4.75,4.75,,,
173,02010294,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,5.25,,7.00,4.75,4.75,,,
174,02079551,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,5.25,,7.00,5.00,3.75,,,
175,03004122,03 - Sở GDĐT Hải Phòng,8.00,6.75,,7.00,5.25,4.25,,,
176,01091250,01 - Sở GDĐT Hà Nội,8.80,6.50,,7.00,5.25,4.50,,,
177,02021584,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,5.75,,7.00,5.25,4.75,,,
178,02000298,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,8.00,,7.00,5.25,5.75,,,
179,02059009,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,,,7.00,5.50,,,,
180,03011730,03 - Sở GDĐT Hải Phòng,7.20,7.75,,7.00,5.50,3.25,,,
181,02072623,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,4.75,,7.00,5.50,3.50,,,
182,02081005,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,6.50,,7.00,5.50,3.50,,,
183,02063103,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.00,,7.00,5.50,3.75,,,
184,02004656,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.25,,7.00,5.50,3.75,,,
185,02081091,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,7.25,,7.00,5.50,4.00,,,
186,02066108,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,6.50,,7.00,5.50,4.50,,,
187,02083917,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,6.75,,7.00,5.50,4.75,,,
188,02084596,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,5.25,,7.00,5.50,4.75,,,
189,02002441,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.75,,7.00,5.75,3.75,,,
190,02019192,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,6.25,,7.00,5.75,3.75,,,
191,02062775,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,5.25,,7.00,5.75,4.00,,,
192,02081110,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,6.75,,7.00,5.75,4.25,,,
193,01091910,01 - Sở GDĐT Hà Nội,7.60,,,7.00,5.75,4.25,,,
194,02072710,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,6.25,,7.00,5.75,4.50,,,
195,02063761,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,5.50,,7.00,5.75,5.25,,,
196,02079944,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,7.00,,7.00,5.75,5.25,,,
197,02064941,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,8.00,,7.00,5.75,6.75,,,
198,02052987,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,,,7.00,6.00,,,,
199,02063808,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,6.50,,7.00,6.00,4.00,,,
200,02075706,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,5.75,,7.00,6.00,4.50,,,
201,02009957,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,6.50,,7.00,6.00,4.50,,,
202,02004100,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,5.50,,7.00,6.00,4.75,,,
203,02082943,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,5.50,,7.00,6.00,4.75,,,
204,02057118,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.25,,7.00,6.00,5.25,,,
205,01069490,01 - Sở GDĐT Hà Nội,8.20,4.75,,7.00,6.00,5.25,,,
206,02051052,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,7.50,,7.00,6.00,5.75,,,
207,02063005,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,6.00,,7.00,6.00,6.25,,,
208,02053036,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,,,7.00,6.25,,,,
209,02081173,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,6.75,,7.00,6.25,2.25,,,
210,02054386,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,,,7.00,6.25,2.50,,,
211,01078156,01 - Sở GDĐT Hà Nội,,,,7.00,6.25,3.25,,,
212,02084175,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,4.25,,7.00,6.25,3.50,,,
213,02072327,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.50,,7.00,6.25,3.75,,,
214,02047603,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,5.25,,7.00,6.25,4.25,,,
215,02055499,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,5.25,,7.00,6.25,4.25,,,
216,02080869,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,7.00,,7.00,6.25,4.50,,,
217,02061236,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,6.50,,7.00,6.25,5.50,,,
218,02081871,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,4.75,,7.00,6.25,5.75,,,
219,02065624,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,7.25,,7.00,6.25,5.75,,,
220,02084958,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,5.00,,7.00,6.25,6.00,,,
221,02010067,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,6.25,,7.00,6.25,6.50,,,
222,02077984,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,,,7.00,6.50,,,,
223,01094926,01 - Sở GDĐT Hà Nội,7.80,,,7.00,6.50,,,,
224,02081402,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.50,,7.00,6.50,4.00,,,
225,02071767,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,7.25,,7.00,6.50,4.50,,,
226,02083882,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,7.25,,7.00,6.50,4.50,,,
227,02019856,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,5.00,,7.00,6.50,4.50,,,
228,02081033,02 - Sở GDĐT TP. Hồ Chí Minh,5.60,7.50,,7.00,6.50,4.75,,,
229,02068761,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,7.00,,7.00,6.50,6.00,,,
230,02036575,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,7.25,,7.00,6.50,7.00,,,
231,01076920,01 - Sở GDĐT Hà Nội,7.40,,,7.00,6.75,,,,
232,02082445,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,,,7.00,6.75,,,,
233,02047320,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,6.50,,7.00,6.75,4.00,,,
234,02057314,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.50,,7.00,6.75,4.00,,,
235,02047569,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,7.75,,7.00,6.75,5.25,,,
236,02047756,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,7.50,,7.00,6.75,5.25,,,
237,02083107,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,6.75,,7.00,6.75,5.25,,,
238,02083028,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,6.75,,7.00,6.75,5.75,,,
239,02027359,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,5.83,,7.00,6.75,5.75,,,
240,02082976,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,6.25,,7.00,6.75,6.25,,,
241,02005009,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,6.75,,7.00,6.75,7.00,,,
242,01082076,01 - Sở GDĐT Hà Nội,7.00,,,7.00,7.00,,,,
243,02053023,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,,,7.00,7.00,,,,
244,03013031,03 - Sở GDĐT Hải Phòng,8.00,,,7.00,7.00,,,,
245,01067399,01 - Sở GDĐT Hà Nội,7.60,,,7.00,7.00,2.75,,,
246,01089702,01 - Sở GDĐT Hà Nội,7.80,,,7.00,7.00,3.00,,,
247,03002402,03 - Sở GDĐT Hải Phòng,7.60,,,7.00,7.00,3.50,,,
248,02073855,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,7.50,,7.00,7.00,4.00,,,
249,02047130,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,6.75,,7.00,7.00,4.00,,,
250,02046801,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.50,,7.00,7.00,4.50,,,
251,01097319,01 - Sở GDĐT Hà Nội,7.60,9.25,,7.00,7.00,4.75,,,
252,02009650,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,7.25,,7.00,7.00,4.75,,,
253,02082846,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,7.25,,7.00,7.00,5.25,,,
254,02021617,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,7.00,,7.00,7.00,5.75,,,
255,02062813,02 - Sở GDĐT TP. Hồ Chí Minh,8.80,6.75,,7.00,7.00,5.75,,,
256,02005680,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,6.50,,7.00,7.00,6.00,,,
257,02064524,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.50,,7.00,7.00,6.25,,,
258,02062880,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,7.25,,7.00,7.00,6.25,,,
