,Số báo danh,Cụm thi,Toán,Ngữ văn,Ngoại ngữ,Vật lý,Hóa học,Sinh học,Lịch sử,Địa lý,GDCD
97,54009892,54 - Sở GDĐT Kiên Giang,8.00,8.75,,,,,9.00,,
98,53008875,53 - Sở GDĐT Tiền Giang,8.20,8.25,,,,,9.00,,
99,58002777,58 - Sở GDĐT Trà Vinh,8.40,8.00,,,,,9.00,,
100,53008878,53 - Sở GDĐT Tiền Giang,8.80,7.00,,,,,9.00,,
101,59001843,59 - Sở GDĐT Sóc Trăng,6.00,7.25,,,,,9.25,,
102,59001853,59 - Sở GDĐT Sóc Trăng,6.00,8.25,,,,,9.25,,
103,54003221,54 - Sở GDĐT Kiên Giang,7.00,6.50,,,,,9.25,,
104,51013090,51 - Sở GDĐT An Giang,7.00,8.00,,,,,9.25,,
105,58002266,58 - Sở GDĐT Trà Vinh,7.40,6.75,,,,,9.25,,
106,62006262,62 - Sở GDĐT Điện Biên,7.40,7.00,,,,,9.25,,
107,52000501,52 - Sở GDĐT Bà Rịa-Vũng Tàu,7.40,7.50,,,,,9.25,,
108,01065951,01 - Sở GDĐT Hà Nội,3.80,2.25,2.40,7.00,,,6.25,7.00,.00
109,01065952,01 - Sở GDĐT Hà Nội,8.00,6.50,8.60,6.25,7.75,6.75,,,
110,01065953,01 - Sở GDĐT Hà Nội,8.40,6.75,5.20,8.00,7.75,4.75,,,
111,01065954,01 - Sở GDĐT Hà Nội,6.80,6.50,3.80,8.25,,,7.25,8.25,.75
112,01065955,01 - Sở GDĐT Hà Nội,7.40,5.25,2.40,6.75,,,8.00,6.75,.00
113,01065956,01 - Sở GDĐT Hà Nội,6.20,5.50,4.40,8.25,,,7.50,8.25,.25
114,01065957,01 - Sở GDĐT Hà Nội,6.20,6.17,3.20,5.00,,,6.75,5.00,.25
115,01065958,01 - Sở GDĐT Hà Nội,5.80,6.00,3.80,7.25,,,7.75,7.25,.25
116,01065959,01 - Sở GDĐT Hà Nội,6.40,5.00,3.40,5.75,,,6.00,5.75,.50
117,01065960,01 - Sở GDĐT Hà Nội,3.60,6.25,4.80,5.50,,,7.00,5.50,.50
118,01065961,01 - Sở GDĐT Hà Nội,8.00,7.50,6.20,5.75,,,6.00,5.75,.50
119,01065962,01 - Sở GDĐT Hà Nội,5.00,6.75,5.00,5.75,,,5.75,5.75,.50
120,01065963,01 - Sở GDĐT Hà Nội,4.40,8.00,6.20,6.75,,,6.25,6.75,.75
121,01065964,01 - Sở GDĐT Hà Nội,8.00,7.50,8.20,7.50,,,6.75,7.50,.75
122,01065965,01 - Sở GDĐT Hà Nội,3.00,5.50,3.00,4.25,,,2.50,4.25,.25
123,01065966,01 - Sở GDĐT Hà Nội,5.60,5.75,7.80,7.25,,,5.75,7.25,.00
124,01065967,01 - Sở GDĐT Hà Nội,4.40,4.00,2.00,5.25,,,4.25,5.25,.25
125,01065968,01 - Sở GDĐT Hà Nội,4.20,6.75,3.20,4.00,,,4.25,4.00,.25
126,01065969,01 - Sở GDĐT Hà Nội,5.80,7.25,2.20,6.50,,,5.00,6.50,.50
127,01065970,01 - Sở GDĐT Hà Nội,3.40,5.50,3.80,6.25,,,4.25,6.25,.75
128,01065971,01 - Sở GDĐT Hà Nội,4.60,8.00,4.00,4.75,,,6.25,4.75,.00
129,01065972,01 - Sở GDĐT Hà Nội,8.20,8.50,8.40,6.75,,,7.25,6.75,.50
130,01065973,01 - Sở GDĐT Hà Nội,7.60,8.00,6.20,6.50,,,6.50,6.50,.75
131,01065974,01 - Sở GDĐT Hà Nội,6.80,7.25,4.00,5.25,,,5.75,5.25,.00
132,01065975,01 - Sở GDĐT Hà Nội,5.60,6.50,6.60,5.75,,,6.25,5.75,.00
133,01065976,01 - Sở GDĐT Hà Nội,7.60,7.75,7.20,6.50,,,5.50,6.50,.50
134,01065977,01 - Sở GDĐT Hà Nội,5.20,7.25,4.40,6.00,,,4.50,6.00,.25
135,01065978,01 - Sở GDĐT Hà Nội,8.60,7.50,4.40,6.25,,,5.00,6.25,.25
136,01065979,01 - Sở GDĐT Hà Nội,8.20,8.75,8.20,6.25,,,4.75,6.25,.25
137,01065980,01 - Sở GDĐT Hà Nội,5.80,5.00,3.80,6.25,,,5.50,6.25,.00
138,01065981,01 - Sở GDĐT Hà Nội,7.40,6.00,7.80,5.25,,,7.75,5.25,.50
139,01065982,01 - Sở GDĐT Hà Nội,6.00,7.50,7.60,6.50,,,6.50,6.50,.75
140,01065983,01 - Sở GDĐT Hà Nội,7.80,8.50,4.80,6.25,,,7.00,6.25,.00
141,01065984,01 - Sở GDĐT Hà Nội,3.80,5.00,3.60,5.25,,,5.00,5.25,.00
142,01065985,01 - Sở GDĐT Hà Nội,7.80,8.25,6.00,6.00,,,5.75,6.00,.75
143,01065986,01 - Sở GDĐT Hà Nội,7.20,7.50,3.20,7.00,,,7.00,7.00,.50
144,01065987,01 - Sở GDĐT Hà Nội,6.60,6.50,2.60,6.00,,,3.75,6.00,.50
145,01065988,01 - Sở GDĐT Hà Nội,4.80,5.25,2.60,5.75,,,5.75,5.75,.50
146,01065989,01 - Sở GDĐT Hà Nội,6.60,6.75,3.40,6.50,,,7.50,6.50,.25
147,01065990,01 - Sở GDĐT Hà Nội,5.00,3.50,3.20,6.50,,,5.50,6.50,.75
148,01065991,01 - Sở GDĐT Hà Nội,3.20,6.75,2.60,7.25,,,5.50,7.25,.50
149,01065992,01 - Sở GDĐT Hà Nội,8.00,7.25,4.00,7.25,,,8.00,7.25,.25
150,01065993,01 - Sở GDĐT Hà Nội,6.80,7.75,3.60,5.50,,,6.25,5.50,.00
151,01065994,01 - Sở GDĐT Hà Nội,7.40,8.25,6.20,6.25,,,8.75,6.25,.75
152,01065995,01 - Sở GDĐT Hà Nội,7.20,7.50,5.80,8.25,,,9.50,8.25,.50
153,01065996,01 - Sở GDĐT Hà Nội,7.80,7.25,9.20,5.50,,,9.75,5.50,.75
154,01065997,01 - Sở GDĐT Hà Nội,7.40,8.25,6.20,6.00,,,6.25,6.00,.00
155,01065998,01 - Sở GDĐT Hà Nội,6.00,8.25,3.20,5.75,,,3.75,5.75,.75
156,01065999,01 - Sở GDĐT Hà Nội,7.60,5.50,5.20,6.75,,,7.50,6.75,.50
157,01066000,01 - Sở GDĐT Hà Nội,7.60,8.25,4.20,6.25,,,6.00,6.25,.25
158,01066001,01 - Sở GDĐT Hà Nội,5.00,5.50,6.80,7.75,,,6.25,7.75,.00
159,01066002,01 - Sở GDĐT Hà Nội,7.80,7.75,8.60,7.00,,,5.00,7.00,.50
160,01066003,01 - Sở GDĐT Hà Nội,8.00,7.75,7.00,8.25,,,9.00,8.25,.00
161,01066004,01 - Sở GDĐT Hà Nội,7.00,7.00,5.40,7.00,,,6.25,7.00,.00
162,01066005,01 - Sở GDĐT Hà Nội,7.40,8.00,5.40,7.75,,,7.75,7.75,.75
163,01066006,01 - Sở GDĐT Hà Nội,2.40,1.75,2.40,3.50,,,2.50,3.50,.75
164,01066007,01 - Sở GDĐT Hà Nội,7.00,6.50,2.60,7.00,,,6.00,7.00,.00
165,01066008,01 - Sở GDĐT Hà Nội,6.60,3.25,2.80,7.00,,,6.00,7.00,.75
166,01066009,01 - Sở GDĐT Hà Nội,4.60,6.25,2.00,5.00,,,3.50,5.00,.75
167,01066010,01 - Sở GDĐT Hà Nội,4.00,3.25,2.40,5.75,,,3.25,5.75,.50
168,01066011,01 - Sở GDĐT Hà Nội,7.20,5.75,5.20,5.00,,,4.75,5.00,.25
169,01066012,01 - Sở GDĐT Hà Nội,5.00,7.00,5.40,7.50,,,6.00,7.50,.00
170,01066013,01 - Sở GDĐT Hà Nội,8.00,8.25,6.80,7.25,,,6.00,7.25,.00
171,01066014,01 - Sở GDĐT Hà Nội,6.20,5.50,2.60,7.00,,,6.25,7.00,.50
172,01066015,01 - Sở GDĐT Hà Nội,7.20,5.00,4.60,7.00,,,5.50,7.00,.50
173,01066016,01 - Sở GDĐT Hà Nội,8.80,8.25,8.20,7.75,,,6.75,7.75,.75
174,01066017,01 - Sở GDĐT Hà Nội,5.40,7.25,,7.25,,,8.50,7.25,.50
175,01066018,01 - Sở GDĐT Hà Nội,8.00,7.25,8.40,8.75,,,6.50,8.75,.00
176,01066019,01 - Sở GDĐT Hà Nội,6.80,8.50,9.40,7.50,,,8.00,7.50,.75
177,01066020,01 - Sở GDĐT Hà Nội,7.00,8.50,,7.75,,,7.50,7.75,.00
178,01066021,01 - Sở GDĐT Hà Nội,9.00,7.25,4.60,8.75,8.00,5.00,,,
179,01066022,01 - Sở GDĐT Hà Nội,6.80,5.25,3.00,2.75,4.50,3.00,,,
180,01066023,01 - Sở GDĐT Hà Nội,9.40,9.50,9.40,9.25,7.25,7.00,,,
181,01066024,01 - Sở GDĐT Hà Nội,8.20,4.50,5.20,6.75,3.25,4.00,,,
182,01066025,01 - Sở GDĐT Hà Nội,8.80,4.00,2.60,7.00,4.75,3.75,,,
183,01066026,01 - Sở GDĐT Hà Nội,7.80,8.50,,7.50,,,8.75,7.50,.00
184,01066027,01 - Sở GDĐT Hà Nội,8.40,6.75,6.00,4.00,8.50,7.75,,,
185,01066028,01 - Sở GDĐT Hà Nội,7.60,8.25,,7.00,,,7.75,7.00,.25
186,01066029,01 - Sở GDĐT Hà Nội,7.80,7.00,7.20,7.25,6.00,4.75,,,
187,01066030,01 - Sở GDĐT Hà Nội,8.40,7.50,8.80,7.75,5.50,5.00,,,
188,01066031,01 - Sở GDĐT Hà Nội,7.60,7.25,5.20,6.00,4.75,3.50,,,
189,01066032,01 - Sở GDĐT Hà Nội,8.40,7.00,3.00,5.50,5.25,4.00,,,
190,01066033,01 - Sở GDĐT Hà Nội,8.20,7.25,5.80,4.25,2.75,4.25,,,
191,01066034,01 - Sở GDĐT Hà Nội,7.00,6.00,3.80,3.50,6.00,5.25,,,
192,01066035,01 - Sở GDĐT Hà Nội,7.00,6.25,4.20,4.75,4.75,4.00,,,
193,01066036,01 - Sở GDĐT Hà Nội,7.20,5.50,3.40,6.50,7.75,4.25,,,
194,01066037,01 - Sở GDĐT Hà Nội,7.60,4.75,6.80,4.75,4.50,4.00,,,
195,01066038,01 - Sở GDĐT Hà Nội,8.60,4.25,4.80,3.25,5.50,4.75,,,
196,01066039,01 - Sở GDĐT Hà Nội,8.60,4.00,4.80,7.25,7.25,4.00,,,
197,01066040,01 - Sở GDĐT Hà Nội,8.00,5.00,2.80,3.75,6.50,5.00,,,
198,01066041,01 - Sở GDĐT Hà Nội,8.80,6.50,7.40,8.75,8.75,5.00,,,
199,01066042,01 - Sở GDĐT Hà Nội,7.80,6.75,,7.50,5.25,4.50,,,
200,01066043,01 - Sở GDĐT Hà Nội,5.80,5.75,3.20,4.50,2.50,4.25,,,
201,01066044,01 - Sở GDĐT Hà Nội,8.80,5.50,9.20,8.00,4.75,4.50,,,
202,01066045,01 - Sở GDĐT Hà Nội,7.60,6.50,9.00,5.75,7.25,3.25,,,
203,01066046,01 - Sở GDĐT Hà Nội,8.00,6.00,3.40,5.25,7.75,5.50,,,
204,01066047,01 - Sở GDĐT Hà Nội,5.80,5.75,,6.00,,,5.75,6.00,.25
205,01066048,01 - Sở GDĐT Hà Nội,8.80,5.50,1.60,9.00,8.25,4.00,,,
206,01066049,01 - Sở GDĐT Hà Nội,6.60,3.25,7.20,3.75,4.50,4.50,,,
207,01066050,01 - Sở GDĐT Hà Nội,8.00,6.25,3.40,5.50,4.75,4.00,,,
208,01066051,01 - Sở GDĐT Hà Nội,8.80,5.25,6.60,9.00,9.00,3.00,,,
209,01066052,01 - Sở GDĐT Hà Nội,7.80,6.25,4.40,7.50,7.75,4.25,,,
210,01066053,01 - Sở GDĐT Hà Nội,8.00,7.25,7.80,8.75,4.75,5.25,,,
211,01066054,01 - Sở GDĐT Hà Nội,8.40,5.75,3.40,8.50,8.00,2.75,,,
212,01066055,01 - Sở GDĐT Hà Nội,8.40,7.00,6.40,3.75,8.75,4.00,,,
213,01066056,01 - Sở GDĐT Hà Nội,8.20,8.50,4.40,3.75,7.25,7.75,,,
214,01066057,01 - Sở GDĐT Hà Nội,7.40,7.25,4.20,4.75,7.00,3.00,,,
215,01066058,01 - Sở GDĐT Hà Nội,7.20,6.25,6.80,6.75,6.75,3.75,,,
216,01066059,01 - Sở GDĐT Hà Nội,7.60,5.75,8.20,5.75,,,6.50,5.75,.75
217,01066060,01 - Sở GDĐT Hà Nội,7.40,7.00,9.40,5.00,6.50,4.75,,,
218,01066061,01 - Sở GDĐT Hà Nội,7.80,5.75,4.60,4.75,8.00,8.50,,,
219,01066062,01 - Sở GDĐT Hà Nội,9.00,6.25,7.40,8.25,9.00,4.50,,,
220,01066063,01 - Sở GDĐT Hà Nội,8.80,7.50,8.20,7.75,5.00,6.00,,,
221,01066064,01 - Sở GDĐT Hà Nội,8.00,7.00,4.00,6.00,3.00,4.25,,,
222,01066065,01 - Sở GDĐT Hà Nội,7.20,6.50,5.00,5.25,3.25,4.25,,,
223,01066066,01 - Sở GDĐT Hà Nội,8.80,5.50,3.60,5.75,5.50,5.25,,,
224,01066067,01 - Sở GDĐT Hà Nội,7.40,6.00,7.80,5.00,5.50,3.50,,,
225,01066068,01 - Sở GDĐT Hà Nội,8.20,5.25,8.00,6.75,6.75,6.75,,,
226,01066069,01 - Sở GDĐT Hà Nội,8.20,6.25,7.60,5.50,2.25,2.25,,,
227,01066070,01 - Sở GDĐT Hà Nội,8.60,5.75,8.20,9.25,8.25,5.50,,,
228,01066071,01 - Sở GDĐT Hà Nội,9.40,4.50,4.20,3.00,9.00,9.00,,,
229,01066072,01 - Sở GDĐT Hà Nội,8.60,5.50,8.40,9.00,5.00,6.75,,,
230,01066073,01 - Sở GDĐT Hà Nội,7.40,5.50,,4.50,2.25,4.00,,,
231,01066074,01 - Sở GDĐT Hà Nội,9.40,5.50,6.20,7.50,8.25,5.50,,,
232,01066075,01 - Sở GDĐT Hà Nội,7.40,7.50,,6.25,,,8.25,6.25,.25
233,01066076,01 - Sở GDĐT Hà Nội,7.80,7.75,,7.25,,,8.75,7.25,.50
234,01066077,01 - Sở GDĐT Hà Nội,8.40,7.00,,7.75,,,7.25,7.75,.00
235,01066078,01 - Sở GDĐT Hà Nội,9.20,4.25,5.40,9.00,9.00,4.00,,,
236,01066079,01 - Sở GDĐT Hà Nội,8.40,6.25,7.60,7.00,6.25,5.00,,,
237,01066080,01 - Sở GDĐT Hà Nội,8.40,3.75,6.00,6.75,2.00,3.00,,,
238,01066081,01 - Sở GDĐT Hà Nội,6.20,7.00,5.40,6.00,,,6.00,6.00,.25
239,01066082,01 - Sở GDĐT Hà Nội,6.80,5.25,5.00,7.00,,,6.25,7.00,.50
240,01066083,01 - Sở GDĐT Hà Nội,7.20,5.50,6.20,7.75,,,8.50,7.75,.50
241,01066084,01 - Sở GDĐT Hà Nội,7.80,6.50,4.40,6.25,,,6.25,6.25,.00
242,01066085,01 - Sở GDĐT Hà Nội,8.20,7.25,3.80,6.75,,,6.00,6.75,.75
243,01066086,01 - Sở GDĐT Hà Nội,3.00,5.50,2.40,6.25,,,5.75,6.25,.75
244,01066087,01 - Sở GDĐT Hà Nội,7.40,7.50,,8.00,,,5.75,8.00,.50
245,01066088,01 - Sở GDĐT Hà Nội,6.20,6.75,,6.00,,,8.00,6.00,.25
246,01066089,01 - Sở GDĐT Hà Nội,7.40,7.00,,6.75,,,8.00,6.75,.25
247,01066090,01 - Sở GDĐT Hà Nội,8.60,6.00,,8.25,,,8.50,8.25,.25
248,01066091,01 - Sở GDĐT Hà Nội,3.40,5.75,5.40,5.75,,,5.75,5.75,.25
249,01066092,01 - Sở GDĐT Hà Nội,7.60,9.25,7.60,7.00,,,7.00,7.00,.50
250,01066093,01 - Sở GDĐT Hà Nội,5.00,5.00,5.20,7.25,,,8.50,7.25,.50
251,01066094,01 - Sở GDĐT Hà Nội,7.40,6.75,5.40,4.50,5.25,3.00,,,
252,01066095,01 - Sở GDĐT Hà Nội,6.40,5.00,6.20,6.25,,,6.50,6.25,.00
253,01066096,01 - Sở GDĐT Hà Nội,3.80,6.25,2.00,4.50,,,5.50,4.50,.25
254,01066097,01 - Sở GDĐT Hà Nội,4.00,8.00,3.40,5.75,,,5.75,5.75,.25
255,01066098,01 - Sở GDĐT Hà Nội,7.20,6.00,4.40,6.50,,,8.25,6.50,.25
256,01066099,01 - Sở GDĐT Hà Nội,8.00,5.75,,6.25,7.50,5.50,,,
257,01066100,01 - Sở GDĐT Hà Nội,7.20,5.75,8.60,8.00,,,8.50,8.00,.75
258,01066101,01 - Sở GDĐT Hà Nội,7.80,6.25,7.20,5.75,3.75,4.00,,,
259,01066102,01 - Sở GDĐT Hà Nội,7.20,6.50,6.00,6.50,,,7.50,6.50,.25
260,01066103,01 - Sở GDĐT Hà Nội,6.80,5.25,9.60,7.00,6.75,6.50,,,
261,01066104,01 - Sở GDĐT Hà Nội,5.00,5.25,3.20,7.25,,,6.25,7.25,.75
262,01066105,01 - Sở GDĐT Hà Nội,9.00,6.25,5.60,8.50,8.50,3.00,,,
263,01066106,01 - Sở GDĐT Hà Nội,8.20,6.50,8.60,5.50,3.50,4.75,,,
264,01066107,01 - Sở GDĐT Hà Nội,6.20,6.25,3.80,7.25,,,6.50,7.25,.00
265,01066108,01 - Sở GDĐT Hà Nội,8.00,6.50,9.00,7.75,5.25,4.75,,,
266,01066109,01 - Sở GDĐT Hà Nội,7.60,7.00,8.60,7.50,,,6.25,7.50,.50
267,01066110,01 - Sở GDĐT Hà Nội,4.80,5.75,8.00,7.25,,,6.25,7.25,.75
268,01066111,01 - Sở GDĐT Hà Nội,7.80,8.00,6.20,6.75,,,6.00,6.75,.50
269,01066112,01 - Sở GDĐT Hà Nội,4.60,6.00,3.00,4.75,,,5.50,4.75,.00
270,01066113,01 - Sở GDĐT Hà Nội,4.60,4.75,3.00,4.25,,,2.75,4.25,.50
271,01066114,01 - Sở GDĐT Hà Nội,8.40,7.00,7.40,4.00,,,4.50,4.00,.50
272,01066115,01 - Sở GDĐT Hà Nội,7.20,8.25,7.60,7.25,,,6.50,7.25,.50
273,01066116,01 - Sở GDĐT Hà Nội,8.60,7.50,4.20,7.00,,,4.75,7.00,.50
274,01066117,01 - Sở GDĐT Hà Nội,6.80,6.75,6.60,5.75,,,4.50,5.75,.75
275,01066118,01 - Sở GDĐT Hà Nội,6.40,6.25,3.20,7.00,,,8.00,7.00,.50
276,01066119,01 - Sở GDĐT Hà Nội,7.40,6.75,7.00,6.00,,,7.00,6.00,.00
277,01066120,01 - Sở GDĐT Hà Nội,7.80,8.50,8.60,7.25,,,7.25,7.25,.75
278,01066121,01 - Sở GDĐT Hà Nội,7.00,6.00,4.60,4.25,7.75,5.50,,,
279,01066122,01 - Sở GDĐT Hà Nội,7.00,5.50,5.60,7.25,,,7.00,7.25,.75
280,01066123,01 - Sở GDĐT Hà Nội,7.80,6.25,5.00,6.75,,,5.50,6.75,.75
281,01066124,01 - Sở GDĐT Hà Nội,7.80,6.00,6.80,8.50,2.50,3.50,,,
282,01066125,01 - Sở GDĐT Hà Nội,7.00,6.00,4.00,6.25,,,6.00,6.25,.50
283,01066126,01 - Sở GDĐT Hà Nội,7.00,4.75,3.20,6.25,,,4.25,6.25,.75
