,Số báo danh,Cụm thi,Toán,Ngữ văn,Ngoại ngữ,Vật lý,Hóa học,Sinh học,Lịch sử,Địa lý,GDCD
29,28012096,28 - Sở GDĐT Thanh Hoá,,7.33,,9.50,,,10.0,9.50,
30,31004248,31 - Sở GDĐT Quảng Bình,,7.50,,9.50,,,10.0,9.50,
31,32000085,32 - Sở GDĐT Quảng Trị,,7.50,,9.50,,,10.0,9.50,
32,27000600,27 - Sở GDĐT Ninh Bình,,7.75,,9.50,,,10.0,9.50,
33,28025962,28 - Sở GDĐT Thanh Hoá,,8.00,,9.50,,,10.0,9.50,
34,28029879,28 - Sở GDĐT Thanh Hoá,,8.00,,9.50,,,10.0,9.50,
35,28034321,28 - Sở GDĐT Thanh Hoá,,8.25,,9.50,,,10.0,9.50,
36,31009460,31 - Sở GDĐT Quảng Bình,,8.25,,9.50,,,10.0,9.50,
37,28021801,28 - Sở GDĐT Thanh Hoá,,8.75,,9.50,,,10.0,9.50,
38,29028753,29 - Sở GDĐT Nghệ An,,9.50,,9.50,,,10.0,9.50,
39,32002371,32 - Sở GDĐT Quảng Trị,,7.50,,9.75,,,10.0,9.75,
40,28016803,28 - Sở GDĐT Thanh Hoá,,8.00,,9.75,,,10.0,9.75,
41,32000566,32 - Sở GDĐT Quảng Trị,,8.50,,9.75,,,10.0,9.75,
42,28001552,28 - Sở GDĐT Thanh Hoá,,8.75,,9.75,,,10.0,9.75,
43,28020199,28 - Sở GDĐT Thanh Hoá,,8.75,,9.75,,,10.0,9.75,
44,29016554,29 - Sở GDĐT Nghệ An,,8.75,,9.75,,,10.0,9.75,
45,30015287,30 - Sở GDĐT Hà Tĩnh,,8.75,,9.75,,,10.0,9.75,
46,32004636,32 - Sở GDĐT Quảng Trị,,8.75,,9.75,,,10.0,9.75,
47,26017283,26 - Sở GDĐT Thái Bình,,9.00,,9.75,,,10.0,9.75,
48,28029704,28 - Sở GDĐT Thanh Hoá,,9.00,,9.75,,,10.0,9.75,
49,28036601,28 - Sở GDĐT Thanh Hoá,,9.25,,9.75,,,10.0,9.75,
50,27003322,27 - Sở GDĐT Ninh Bình,,9.50,,9.75,,,10.0,9.75,
51,29010077,29 - Sở GDĐT Nghệ An,8.20,8.25,,9.75,,,10.0,9.75,
52,32004500,32 - Sở GDĐT Quảng Trị,3.20,2.00,,,,,2.00,,
53,29005480,29 - Sở GDĐT Nghệ An,2.20,5.00,,2.25,,,2.00,2.25,
54,28032823,28 - Sở GDĐT Thanh Hoá,1.80,4.50,,2.50,,,2.00,2.50,
55,29012427,29 - Sở GDĐT Nghệ An,2.80,4.00,,2.50,,,2.00,2.50,
56,30004201,30 - Sở GDĐT Hà Tĩnh,2.20,2.25,,2.75,,,2.00,2.75,
57,28011611,28 - Sở GDĐT Thanh Hoá,2.60,4.75,,2.75,,,2.00,2.75,
58,28032370,28 - Sở GDĐT Thanh Hoá,3.00,2.50,,2.75,,,2.00,2.75,
59,28003959,28 - Sở GDĐT Thanh Hoá,3.20,5.50,,2.75,,,2.00,2.75,
60,28011841,28 - Sở GDĐT Thanh Hoá,3.40,3.75,,2.75,,,2.00,2.75,
61,28001285,28 - Sở GDĐT Thanh Hoá,,2.25,,3.25,,,2.00,3.25,
62,31006793,31 - Sở GDĐT Quảng Bình,2.60,1.50,,3.25,,,2.00,3.25,
63,28012832,28 - Sở GDĐT Thanh Hoá,2.60,2.75,,3.25,,,2.00,3.25,
64,28012586,28 - Sở GDĐT Thanh Hoá,3.00,3.50,,3.25,,,2.00,3.25,
65,28008664,28 - Sở GDĐT Thanh Hoá,2.40,4.25,,3.50,,,2.00,3.50,
66,28005495,28 - Sở GDĐT Thanh Hoá,2.80,3.75,,3.50,,,2.00,3.50,
67,28011980,28 - Sở GDĐT Thanh Hoá,2.80,4.25,,3.50,,,2.00,3.50,
68,28011335,28 - Sở GDĐT Thanh Hoá,2.40,2.00,,3.75,,,2.00,3.75,
69,28011781,28 - Sở GDĐT Thanh Hoá,2.40,5.00,,3.75,,,2.00,3.75,
70,28012539,28 - Sở GDĐT Thanh Hoá,2.60,4.25,,3.75,,,2.00,3.75,
71,30003890,30 - Sở GDĐT Hà Tĩnh,2.60,4.50,,3.75,,,2.00,3.75,
72,31006825,31 - Sở GDĐT Quảng Bình,2.80,2.00,,3.75,,,2.00,3.75,
73,32000107,32 - Sở GDĐT Quảng Trị,4.20,1.75,,3.75,,,2.00,3.75,
74,32000319,32 - Sở GDĐT Quảng Trị,4.40,4.25,,3.75,,,2.00,3.75,
75,29027473,29 - Sở GDĐT Nghệ An,,2.75,,4.00,,,2.00,4.00,
76,31007107,31 - Sở GDĐT Quảng Bình,1.40,4.00,,4.00,,,2.00,4.00,
77,28012866,28 - Sở GDĐT Thanh Hoá,2.60,4.00,,4.00,,,2.00,4.00,
78,28024155,28 - Sở GDĐT Thanh Hoá,3.40,5.00,,4.00,,,2.00,4.00,
79,29005477,29 - Sở GDĐT Nghệ An,4.00,4.50,,4.00,,,2.00,4.00,
80,26012354,26 - Sở GDĐT Thái Bình,1.60,2.75,,4.25,,,2.00,4.25,
81,28004066,28 - Sở GDĐT Thanh Hoá,1.80,5.00,,4.25,,,2.00,4.25,
82,28011668,28 - Sở GDĐT Thanh Hoá,2.40,5.50,,4.25,,,2.00,4.25,
83,28000210,28 - Sở GDĐT Thanh Hoá,2.60,2.25,,4.25,,,2.00,4.25,
84,28011430,28 - Sở GDĐT Thanh Hoá,2.60,4.50,,4.25,,,2.00,4.25,
85,28011322,28 - Sở GDĐT Thanh Hoá,2.80,7.25,,4.25,,,2.00,4.25,
86,28004855,28 - Sở GDĐT Thanh Hoá,3.60,6.25,,4.25,,,2.00,4.25,
87,31002446,31 - Sở GDĐT Quảng Bình,5.80,2.75,,4.25,,,2.00,4.25,
88,28012670,28 - Sở GDĐT Thanh Hoá,2.00,6.25,,4.50,,,2.00,4.50,
89,28032744,28 - Sở GDĐT Thanh Hoá,2.80,4.00,,4.50,,,2.00,4.50,
90,28011510,28 - Sở GDĐT Thanh Hoá,2.40,3.50,,4.75,,,2.00,4.75,
91,31006701,31 - Sở GDĐT Quảng Bình,2.40,4.50,,4.75,,,2.00,4.75,
92,30005821,30 - Sở GDĐT Hà Tĩnh,2.40,4.75,,4.75,,,2.00,4.75,
93,28000194,28 - Sở GDĐT Thanh Hoá,2.60,2.00,,4.75,,,2.00,4.75,
94,28025223,28 - Sở GDĐT Thanh Hoá,3.00,3.75,,4.75,,,2.00,4.75,
95,28011450,28 - Sở GDĐT Thanh Hoá,3.20,5.50,,4.75,,,2.00,4.75,
96,30005758,30 - Sở GDĐT Hà Tĩnh,3.80,5.00,,4.75,,,2.00,4.75,
97,32000420,32 - Sở GDĐT Quảng Trị,4.40,3.25,,4.75,,,2.00,4.75,
98,29017913,29 - Sở GDĐT Nghệ An,4.40,5.50,,4.75,,,2.00,4.75,
99,31006711,31 - Sở GDĐT Quảng Bình,2.20,2.75,,5.00,,,2.00,5.00,
100,28024508,28 - Sở GDĐT Thanh Hoá,2.40,5.75,,5.00,,,2.00,5.00,
101,28015406,28 - Sở GDĐT Thanh Hoá,3.00,3.75,,5.00,,,2.00,5.00,
102,28012005,28 - Sở GDĐT Thanh Hoá,3.00,4.75,,5.00,,,2.00,5.00,
103,30007305,30 - Sở GDĐT Hà Tĩnh,3.20,5.00,,5.00,,,2.00,5.00,
104,28003855,28 - Sở GDĐT Thanh Hoá,3.40,5.25,,5.00,,,2.00,5.00,
105,28005735,28 - Sở GDĐT Thanh Hoá,4.60,6.25,,5.00,,,2.00,5.00,
106,28012658,28 - Sở GDĐT Thanh Hoá,2.20,4.50,,5.25,,,2.00,5.25,
107,32000356,32 - Sở GDĐT Quảng Trị,3.00,2.00,,5.25,,,2.00,5.25,
108,28012748,28 - Sở GDĐT Thanh Hoá,3.20,6.50,,5.25,,,2.00,5.25,
109,27003275,27 - Sở GDĐT Ninh Bình,3.00,3.75,,5.50,,,2.00,5.50,
110,28007395,28 - Sở GDĐT Thanh Hoá,3.00,4.00,,5.50,,,2.00,5.50,
111,28003929,28 - Sở GDĐT Thanh Hoá,3.20,3.50,,5.50,,,2.00,5.50,
112,30005743,30 - Sở GDĐT Hà Tĩnh,4.80,3.75,,5.50,,,2.00,5.50,
113,28033470,28 - Sở GDĐT Thanh Hoá,5.60,5.25,,5.50,,,2.00,5.50,
114,30008590,30 - Sở GDĐT Hà Tĩnh,6.40,7.50,,5.50,,,2.00,5.50,
115,30007453,30 - Sở GDĐT Hà Tĩnh,3.80,5.25,,5.75,,,2.00,5.75,
116,26018144,26 - Sở GDĐT Thái Bình,5.60,4.00,,5.75,,,2.00,5.75,
117,28022097,28 - Sở GDĐT Thanh Hoá,,6.00,,6.00,,,2.00,6.00,
118,28012530,28 - Sở GDĐT Thanh Hoá,3.60,3.25,,6.00,,,2.00,6.00,
119,27008512,27 - Sở GDĐT Ninh Bình,5.80,4.25,,6.50,,,2.00,6.50,
120,27006298,27 - Sở GDĐT Ninh Bình,6.20,5.50,,7.00,,,2.00,7.00,
121,28006112,28 - Sở GDĐT Thanh Hoá,2.40,6.75,,7.50,,,2.00,7.50,
122,29033238,29 - Sở GDĐT Nghệ An,,3.75,,,,,2.25,,
123,30005518,30 - Sở GDĐT Hà Tĩnh,1.40,4.00,,1.75,,,2.25,1.75,
124,28034564,28 - Sở GDĐT Thanh Hoá,2.20,3.00,,2.00,,,2.25,2.00,
125,28033507,28 - Sở GDĐT Thanh Hoá,2.00,2.25,,2.25,,,2.25,2.25,
126,29011667,29 - Sở GDĐT Nghệ An,2.60,2.75,,2.25,,,2.25,2.25,
127,29002321,29 - Sở GDĐT Nghệ An,2.60,3.00,,2.25,,,2.25,2.25,
128,28005840,28 - Sở GDĐT Thanh Hoá,2.40,6.50,,2.50,,,2.25,2.50,
129,31007114,31 - Sở GDĐT Quảng Bình,2.80,2.50,,2.50,,,2.25,2.50,
130,31007171,31 - Sở GDĐT Quảng Bình,3.00,3.00,,2.50,,,2.25,2.50,
131,28024373,28 - Sở GDĐT Thanh Hoá,2.80,4.00,,2.75,,,2.25,2.75,
132,28000929,28 - Sở GDĐT Thanh Hoá,2.80,5.25,,3.00,,,2.25,3.00,
133,29009388,29 - Sở GDĐT Nghệ An,1.60,3.00,,3.25,,,2.25,3.25,
134,30016082,30 - Sở GDĐT Hà Tĩnh,1.80,4.25,,3.25,,,2.25,3.25,
135,28033783,28 - Sở GDĐT Thanh Hoá,2.40,4.00,,3.25,,,2.25,3.25,
136,28021667,28 - Sở GDĐT Thanh Hoá,2.40,4.75,,3.25,,,2.25,3.25,
137,28018721,28 - Sở GDĐT Thanh Hoá,2.40,5.25,,3.25,,,2.25,3.25,
138,29022711,29 - Sở GDĐT Nghệ An,3.20,2.25,,3.25,,,2.25,3.25,
139,28020981,28 - Sở GDĐT Thanh Hoá,3.20,6.08,,3.25,,,2.25,3.25,
140,27007356,27 - Sở GDĐT Ninh Bình,3.40,2.50,,3.25,,,2.25,3.25,
141,26012038,26 - Sở GDĐT Thái Bình,3.80,2.00,,3.25,,,2.25,3.25,
142,28012639,28 - Sở GDĐT Thanh Hoá,1.40,3.00,,3.50,,,2.25,3.50,
143,28012742,28 - Sở GDĐT Thanh Hoá,2.00,6.50,,3.50,,,2.25,3.50,
144,26015459,26 - Sở GDĐT Thái Bình,2.20,2.25,,3.50,,,2.25,3.50,
145,28015837,28 - Sở GDĐT Thanh Hoá,2.40,5.50,,3.50,,,2.25,3.50,
146,28011613,28 - Sở GDĐT Thanh Hoá,2.60,4.50,,3.50,,,2.25,3.50,
147,28014200,28 - Sở GDĐT Thanh Hoá,2.60,5.00,,3.50,,,2.25,3.50,
148,28012948,28 - Sở GDĐT Thanh Hoá,2.80,1.50,,3.50,,,2.25,3.50,
149,28020968,28 - Sở GDĐT Thanh Hoá,2.80,2.17,,3.50,,,2.25,3.50,
150,30000113,30 - Sở GDĐT Hà Tĩnh,2.80,2.75,,3.50,,,2.25,3.50,
151,28034173,28 - Sở GDĐT Thanh Hoá,3.00,5.50,,3.50,,,2.25,3.50,
152,28014168,28 - Sở GDĐT Thanh Hoá,3.00,5.75,,3.50,,,2.25,3.50,
153,28011176,28 - Sở GDĐT Thanh Hoá,3.20,4.50,,3.50,,,2.25,3.50,
154,32002365,32 - Sở GDĐT Quảng Trị,1.80,0.75,,3.75,,,2.25,3.75,
155,29006273,29 - Sở GDĐT Nghệ An,2.00,4.00,,3.75,,,2.25,3.75,
156,28005921,28 - Sở GDĐT Thanh Hoá,2.20,,,3.75,,,2.25,3.75,
157,28034345,28 - Sở GDĐT Thanh Hoá,2.40,3.50,,3.75,,,2.25,3.75,
158,27002959,27 - Sở GDĐT Ninh Bình,2.80,4.50,,3.75,,,2.25,3.75,
159,32004443,32 - Sở GDĐT Quảng Trị,3.00,1.75,,3.75,,,2.25,3.75,
160,28015754,28 - Sở GDĐT Thanh Hoá,4.40,7.50,,3.75,,,2.25,3.75,
161,28006117,28 - Sở GDĐT Thanh Hoá,,4.75,,4.00,,,2.25,4.00,
162,28009573,28 - Sở GDĐT Thanh Hoá,2.00,3.50,,4.00,,,2.25,4.00,
163,28000236,28 - Sở GDĐT Thanh Hoá,2.40,3.50,,4.00,,,2.25,4.00,
164,28034791,28 - Sở GDĐT Thanh Hoá,3.20,4.00,,4.00,,,2.25,4.00,
165,30007556,30 - Sở GDĐT Hà Tĩnh,3.40,5.25,,4.00,,,2.25,4.00,
166,28007371,28 - Sở GDĐT Thanh Hoá,,3.50,,4.25,,,2.25,4.25,
167,30005290,30 - Sở GDĐT Hà Tĩnh,2.00,3.25,,4.25,,,2.25,4.25,
168,28032487,28 - Sở GDĐT Thanh Hoá,2.40,4.75,,4.25,,,2.25,4.25,
169,29026836,29 - Sở GDĐT Nghệ An,2.40,5.25,,4.25,,,2.25,4.25,
170,28034259,28 - Sở GDĐT Thanh Hoá,2.60,4.50,,4.25,,,2.25,4.25,
171,26010528,26 - Sở GDĐT Thái Bình,3.00,4.25,,4.25,,,2.25,4.25,
172,28012925,28 - Sở GDĐT Thanh Hoá,1.60,4.50,,4.50,,,2.25,4.50,
173,28033797,28 - Sở GDĐT Thanh Hoá,1.60,5.00,,4.50,,,2.25,4.50,
174,28018627,28 - Sở GDĐT Thanh Hoá,1.60,5.50,,4.50,,,2.25,4.50,
175,28011008,28 - Sở GDĐT Thanh Hoá,1.80,2.75,,4.50,,,2.25,4.50,
176,28024070,28 - Sở GDĐT Thanh Hoá,1.80,5.50,,4.50,,,2.25,4.50,
177,29004216,29 - Sở GDĐT Nghệ An,2.40,4.00,,4.50,,,2.25,4.50,
178,28011425,28 - Sở GDĐT Thanh Hoá,3.20,3.75,,4.50,,,2.25,4.50,
179,28032358,28 - Sở GDĐT Thanh Hoá,3.60,3.00,,4.50,,,2.25,4.50,
180,28011686,28 - Sở GDĐT Thanh Hoá,3.60,6.00,,4.50,,,2.25,4.50,
181,30000419,30 - Sở GDĐT Hà Tĩnh,3.80,7.00,,4.50,,,2.25,4.50,
182,28012953,28 - Sở GDĐT Thanh Hoá,5.80,7.50,,4.50,,,2.25,4.50,
183,30003286,30 - Sở GDĐT Hà Tĩnh,,6.25,,4.75,,,2.25,4.75,
184,27006472,27 - Sở GDĐT Ninh Bình,2.80,4.50,,4.75,,,2.25,4.75,
185,28021688,28 - Sở GDĐT Thanh Hoá,2.80,5.75,,4.75,,,2.25,4.75,
186,29013461,29 - Sở GDĐT Nghệ An,3.20,5.00,,4.75,,,2.25,4.75,
187,30015909,30 - Sở GDĐT Hà Tĩnh,3.60,1.25,,4.75,,,2.25,4.75,
188,30007210,30 - Sở GDĐT Hà Tĩnh,3.60,3.75,,4.75,,,2.25,4.75,
189,27009371,27 - Sở GDĐT Ninh Bình,3.80,5.00,,4.75,,,2.25,4.75,
190,30008178,30 - Sở GDĐT Hà Tĩnh,6.40,4.00,,4.75,,,2.25,4.75,
191,28006206,28 - Sở GDĐT Thanh Hoá,2.40,6.00,,5.00,,,2.25,5.00,
192,29033469,29 - Sở GDĐT Nghệ An,2.80,4.50,,5.00,,,2.25,5.00,
193,28021341,28 - Sở GDĐT Thanh Hoá,3.00,5.00,,5.00,,,2.25,5.00,
194,32001483,32 - Sở GDĐT Quảng Trị,4.20,5.00,,5.00,,,2.25,5.00,
195,29003799,29 - Sở GDĐT Nghệ An,4.40,5.25,,5.00,,,2.25,5.00,
196,30003788,30 - Sở GDĐT Hà Tĩnh,2.20,6.00,,5.25,,,2.25,5.25,
197,31002610,31 - Sở GDĐT Quảng Bình,2.60,4.00,,5.25,,,2.25,5.25,
198,28012695,28 - Sở GDĐT Thanh Hoá,2.80,4.00,,5.25,,,2.25,5.25,
199,29007572,29 - Sở GDĐT Nghệ An,3.00,3.50,,5.25,,,2.25,5.25,
200,32001578,32 - Sở GDĐT Quảng Trị,3.00,4.50,,5.25,,,2.25,5.25,
201,30011907,30 - Sở GDĐT Hà Tĩnh,3.00,5.75,,5.25,,,2.25,5.25,
202,28024111,28 - Sở GDĐT Thanh Hoá,4.20,7.50,,5.25,,,2.25,5.25,
203,29017807,29 - Sở GDĐT Nghệ An,4.60,4.75,,5.25,,,2.25,5.25,
204,27001732,27 - Sở GDĐT Ninh Bình,4.80,5.00,,5.25,,,2.25,5.25,
205,30007615,30 - Sở GDĐT Hà Tĩnh,5.40,5.75,,5.25,,,2.25,5.25,
206,30007415,30 - Sở GDĐT Hà Tĩnh,6.20,7.00,,5.25,,,2.25,5.25,
207,28021244,28 - Sở GDĐT Thanh Hoá,2.20,3.25,,5.50,,,2.25,5.50,
208,29022688,29 - Sở GDĐT Nghệ An,2.60,6.50,,5.50,,,2.25,5.50,
209,28017366,28 - Sở GDĐT Thanh Hoá,2.80,5.00,,5.50,,,2.25,5.50,
210,27001698,27 - Sở GDĐT Ninh Bình,3.60,5.25,,5.50,,,2.25,5.50,
211,30010423,30 - Sở GDĐT Hà Tĩnh,2.80,3.75,,5.75,,,2.25,5.75,
212,30007323,30 - Sở GDĐT Hà Tĩnh,3.40,4.00,,5.75,,,2.25,5.75,
213,26015510,26 - Sở GDĐT Thái Bình,4.20,3.00,,5.75,,,2.25,5.75,
214,30010074,30 - Sở GDĐT Hà Tĩnh,4.60,5.25,,5.75,,,2.25,5.75,
215,29021451,29 - Sở GDĐT Nghệ An,5.60,7.00,,5.75,,,2.25,5.75,
216,30011462,30 - Sở GDĐT Hà Tĩnh,5.60,7.00,,5.75,,,2.25,5.75,
217,28013942,28 - Sở GDĐT Thanh Hoá,2.00,3.17,,6.00,,,2.25,6.00,
218,30007628,30 - Sở GDĐT Hà Tĩnh,3.00,4.25,,6.00,,,2.25,6.00,
219,28003163,28 - Sở GDĐT Thanh Hoá,3.00,6.50,,6.00,,,2.25,6.00,
220,29022337,29 - Sở GDĐT Nghệ An,5.60,7.00,,6.00,,,2.25,6.00,
221,29009145,29 - Sở GDĐT Nghệ An,6.60,5.50,,6.00,,,2.25,6.00,
222,31007218,31 - Sở GDĐT Quảng Bình,4.20,4.25,,6.25,,,2.25,6.25,
223,28024095,28 - Sở GDĐT Thanh Hoá,2.60,4.25,,6.75,,,2.25,6.75,
224,29002679,29 - Sở GDĐT Nghệ An,2.80,3.75,,6.75,,,2.25,6.75,
225,28022175,28 - Sở GDĐT Thanh Hoá,5.60,4.50,,6.75,,,2.25,6.75,
226,30013697,30 - Sở GDĐT Hà Tĩnh,3.20,6.25,,7.25,,,2.25,7.25,
227,28001210,28 - Sở GDĐT Thanh Hoá,1.20,1.75,,,,,2.50,,
228,28012490,28 - Sở GDĐT Thanh Hoá,1.40,4.00,,,,,2.50,,
229,28005828,28 - Sở GDĐT Thanh Hoá,2.40,6.75,,,,,2.50,,
230,28033418,28 - Sở GDĐT Thanh Hoá,3.00,3.75,,,,,2.50,,
231,28033854,28 - Sở GDĐT Thanh Hoá,3.60,5.75,,0.75,,,2.50,0.75,
232,28033717,28 - Sở GDĐT Thanh Hoá,2.40,3.50,,1.25,,,2.50,1.25,
233,28024315,28 - Sở GDĐT Thanh Hoá,2.20,5.50,,1.50,,,2.50,1.50,
234,29011963,29 - Sở GDĐT Nghệ An,2.60,2.50,,2.00,,,2.50,2.00,
235,28001625,28 - Sở GDĐT Thanh Hoá,3.00,2.00,,2.00,,,2.50,2.00,
236,28012705,28 - Sở GDĐT Thanh Hoá,1.80,5.00,,2.50,,,2.50,2.50,
237,30005802,30 - Sở GDĐT Hà Tĩnh,2.60,1.25,,2.50,,,2.50,2.50,
238,28012468,28 - Sở GDĐT Thanh Hoá,2.60,3.75,,2.50,,,2.50,2.50,
239,27006695,27 - Sở GDĐT Ninh Bình,4.20,6.00,,2.50,,,2.50,2.50,
240,28012473,28 - Sở GDĐT Thanh Hoá,2.20,3.00,,2.75,,,2.50,2.75,
241,28005966,28 - Sở GDĐT Thanh Hoá,2.60,5.25,,2.75,,,2.50,2.75,
242,30003081,30 - Sở GDĐT Hà Tĩnh,3.20,4.25,,2.75,,,2.50,2.75,
243,29006378,29 - Sở GDĐT Nghệ An,2.60,1.75,,3.00,,,2.50,3.00,
244,30008374,30 - Sở GDĐT Hà Tĩnh,2.60,2.00,,3.00,,,2.50,3.00,
245,28012585,28 - Sở GDĐT Thanh Hoá,3.40,2.50,,3.00,,,2.50,3.00,
246,28010921,28 - Sở GDĐT Thanh Hoá,1.80,3.00,,3.25,,,2.50,3.25,
247,28011222,28 - Sở GDĐT Thanh Hoá,2.00,4.25,,3.25,,,2.50,3.25,
248,28032558,28 - Sở GDĐT Thanh Hoá,2.00,5.75,,3.25,,,2.50,3.25,
249,30007372,30 - Sở GDĐT Hà Tĩnh,2.20,4.75,,3.25,,,2.50,3.25,
250,28009523,28 - Sở GDĐT Thanh Hoá,2.20,5.00,,3.25,,,2.50,3.25,
251,28027852,28 - Sở GDĐT Thanh Hoá,2.60,3.00,,3.25,,,2.50,3.25,
252,29009340,29 - Sở GDĐT Nghệ An,2.60,5.00,,3.25,,,2.50,3.25,
253,28033900,28 - Sở GDĐT Thanh Hoá,2.80,4.50,,3.25,,,2.50,3.25,
254,28012906,28 - Sở GDĐT Thanh Hoá,3.00,2.75,,3.25,,,2.50,3.25,
255,30004894,30 - Sở GDĐT Hà Tĩnh,3.00,6.50,,3.25,,,2.50,3.25,
256,28009234,28 - Sở GDĐT Thanh Hoá,1.80,3.25,,3.50,,,2.50,3.50,
257,28034709,28 - Sở GDĐT Thanh Hoá,2.00,3.75,,3.50,,,2.50,3.50,
258,28014074,28 - Sở GDĐT Thanh Hoá,2.20,1.25,,3.50,,,2.50,3.50,
259,28012655,28 - Sở GDĐT Thanh Hoá,2.60,4.25,,3.50,,,2.50,3.50,
260,31006653,31 - Sở GDĐT Quảng Bình,2.80,2.25,,3.50,,,2.50,3.50,
261,28012901,28 - Sở GDĐT Thanh Hoá,3.00,5.50,,3.50,,,2.50,3.50,
262,29011948,29 - Sở GDĐT Nghệ An,3.20,2.75,,3.50,,,2.50,3.50,
263,27003611,27 - Sở GDĐT Ninh Bình,3.80,4.00,,3.50,,,2.50,3.50,
264,28022045,28 - Sở GDĐT Thanh Hoá,4.20,7.00,,3.50,,,2.50,3.50,
265,29014002,29 - Sở GDĐT Nghệ An,,4.50,,3.75,,,2.50,3.75,
266,30016051,30 - Sở GDĐT Hà Tĩnh,2.20,5.00,,3.75,,,2.50,3.75,
267,28027945,28 - Sở GDĐT Thanh Hoá,2.40,3.67,,3.75,,,2.50,3.75,
268,28037462,28 - Sở GDĐT Thanh Hoá,2.80,3.75,,3.75,,,2.50,3.75,
269,30013074,30 - Sở GDĐT Hà Tĩnh,2.80,5.50,,3.75,,,2.50,3.75,
270,32004759,32 - Sở GDĐT Quảng Trị,3.40,2.75,,3.75,,,2.50,3.75,
271,27003119,27 - Sở GDĐT Ninh Bình,3.60,3.25,,3.75,,,2.50,3.75,
272,30009942,30 - Sở GDĐT Hà Tĩnh,2.00,5.00,,4.00,,,2.50,4.00,
273,29029727,29 - Sở GDĐT Nghệ An,2.40,3.75,,4.00,,,2.50,4.00,
274,28001425,28 - Sở GDĐT Thanh Hoá,2.40,5.00,,4.00,,,2.50,4.00,
275,28011703,28 - Sở GDĐT Thanh Hoá,2.40,5.50,,4.00,,,2.50,4.00,
276,28011653,28 - Sở GDĐT Thanh Hoá,2.60,3.25,,4.00,,,2.50,4.00,
277,28011486,28 - Sở GDĐT Thanh Hoá,2.60,5.00,,4.00,,,2.50,4.00,
278,28034097,28 - Sở GDĐT Thanh Hoá,2.60,6.00,,4.00,,,2.50,4.00,
279,31006557,31 - Sở GDĐT Quảng Bình,3.20,2.50,,4.00,,,2.50,4.00,
280,28032429,28 - Sở GDĐT Thanh Hoá,3.60,4.75,,4.00,,,2.50,4.00,
281,28027600,28 - Sở GDĐT Thanh Hoá,3.80,4.50,,4.00,,,2.50,4.00,
282,28014692,28 - Sở GDĐT Thanh Hoá,4.40,5.50,,4.00,,,2.50,4.00,
