,Số báo danh,Cụm thi,Toán,Ngữ văn,Ngoại ngữ,Vật lý,Hóa học,Sinh học,Lịch sử,Địa lý,GDCD
58,01094347,01 - Sở GDĐT Hà Nội,7.40,6.75,,5.75,4.25,6.00,,,
59,02074374,02 - Sở GDĐT TP. Hồ Chí Minh,5.00,6.25,,5.75,4.50,3.50,,,
60,02067950,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,5.25,,5.75,4.50,3.50,,,
61,02064171,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,7.50,,5.75,4.50,3.75,,,
62,02063972,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,5.25,,5.75,4.50,3.75,,,
63,01070994,01 - Sở GDĐT Hà Nội,7.60,5.25,,5.75,4.50,4.00,,,
64,02019534,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.75,,5.75,4.50,4.50,,,
65,02081155,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,5.50,,5.75,4.50,4.50,,,
66,02064527,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,5.50,,5.75,4.75,2.25,,,
67,02080805,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,5.25,,5.75,4.75,2.75,,,
68,02072714,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,7.25,,5.75,4.75,3.75,,,
69,02073156,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,5.75,,5.75,4.75,4.00,,,
70,02065265,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,5.50,,5.75,4.75,4.00,,,
71,02047081,02 - Sở GDĐT TP. Hồ Chí Minh,5.20,4.25,,5.75,4.75,4.75,,,
72,02040044,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,4.25,,5.75,4.75,5.00,,,
73,02074911,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,6.50,,5.75,4.75,5.75,,,
74,02005221,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,5.75,,5.75,4.75,6.75,,,
75,02056685,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,5.00,,5.75,5.00,1.50,,,
76,02010406,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,7.25,,5.75,5.00,2.50,,,
77,02082040,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,7.00,,5.75,5.00,2.75,,,
78,02064629,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.75,,5.75,5.00,3.25,,,
79,02081723,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.50,,5.75,5.00,3.75,,,
80,02079756,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,7.25,,5.75,5.00,4.25,,,
81,02001347,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,6.50,,5.75,5.00,4.75,,,
82,02009888,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,5.50,,5.75,5.00,4.75,,,
83,02064901,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,7.25,,5.75,5.00,5.00,,,
84,02079413,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,6.00,,5.75,5.00,5.25,,,
85,02084541,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,5.50,,5.75,5.00,5.50,,,
86,02049476,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,6.50,,5.75,5.00,5.75,,,
87,02078583,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,4.75,,5.75,5.25,2.75,,,
88,02073784,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,5.00,,5.75,5.25,2.75,,,
89,02072727,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,6.00,,5.75,5.25,3.00,,,
90,02072197,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,5.25,,5.75,5.25,3.25,,,
91,02070482,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,6.25,,5.75,5.25,4.25,,,
92,02073348,02 - Sở GDĐT TP. Hồ Chí Minh,5.80,7.25,,5.75,5.25,5.00,,,
93,02075206,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,5.25,,5.75,5.25,5.00,,,
94,02047187,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,4.50,,5.75,5.25,5.00,,,
95,02080293,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.25,,5.75,5.25,5.25,,,
96,02079825,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,6.25,,5.75,5.25,5.25,,,
97,02019299,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.00,,5.75,5.25,5.50,,,
98,02076189,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,4.50,,5.75,5.25,5.75,,,
99,02059108,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,,,5.75,5.50,,,,
100,02055076,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,5.50,,5.75,5.50,3.25,,,
101,02081089,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,6.25,,5.75,5.50,3.50,,,
102,02056304,02 - Sở GDĐT TP. Hồ Chí Minh,4.60,5.50,,5.75,5.50,3.75,,,
103,02037969,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,5.00,,5.75,5.50,3.75,,,
104,01074098,01 - Sở GDĐT Hà Nội,7.20,6.00,,5.75,5.50,3.75,,,
105,02016635,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.25,,5.75,5.50,4.00,,,
106,02009745,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,7.00,,5.75,5.50,4.25,,,
107,02055711,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,5.25,,5.75,5.50,5.25,,,
108,02062073,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,6.00,,5.75,5.50,5.50,,,
109,02084147,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,5.00,,5.75,5.50,5.75,,,
110,02072284,02 - Sở GDĐT TP. Hồ Chí Minh,5.60,5.75,,5.75,5.75,3.00,,,
111,02064133,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,5.25,,5.75,5.75,3.00,,,
112,02084377,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,5.83,,5.75,5.75,3.50,,,
113,02016043,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,7.75,,5.75,5.75,3.50,,,
114,02064954,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,6.50,,5.75,5.75,3.50,,,
115,02047366,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,6.50,,5.75,5.75,3.75,,,
116,02010203,02 - Sở GDĐT TP. Hồ Chí Minh,5.60,7.00,,5.75,5.75,4.00,,,
117,02083866,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,6.25,,5.75,5.75,4.00,,,
118,02078513,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.25,,5.75,5.75,4.25,,,
119,02063066,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,6.75,,5.75,5.75,4.50,,,
120,02075879,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,5.50,,5.75,5.75,4.75,,,
121,02082198,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,5.75,,5.75,5.75,4.75,,,
122,02049095,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,4.25,,5.75,5.75,5.00,,,
123,02024767,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,5.75,,5.75,5.75,5.00,,,
124,02078745,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.75,,5.75,5.75,5.25,,,
125,02068891,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,6.75,,5.75,5.75,5.50,,,
126,02080255,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,4.50,,5.75,5.75,5.50,,,
127,02068675,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,4.25,,5.75,5.75,5.75,,,
128,02010151,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,5.00,,5.75,5.75,7.50,,,
129,02082985,02 - Sở GDĐT TP. Hồ Chí Minh,4.80,5.50,,5.75,6.00,3.25,,,
130,02078386,02 - Sở GDĐT TP. Hồ Chí Minh,5.60,5.25,,5.75,6.00,3.50,,,
131,02009932,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,5.00,,5.75,6.00,3.50,,,
132,02064122,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,6.00,,5.75,6.00,3.50,,,
133,02047608,02 - Sở GDĐT TP. Hồ Chí Minh,5.00,5.50,,5.75,6.00,4.25,,,
134,02073728,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,5.50,,5.75,6.00,4.25,,,
135,02063737,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,4.00,,5.75,6.00,4.25,,,
136,02065292,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,7.50,,5.75,6.00,4.25,,,
137,01097431,01 - Sở GDĐT Hà Nội,7.80,6.75,,5.75,6.00,4.25,,,
138,02065717,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,8.25,,5.75,6.00,4.25,,,
139,02079334,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,5.25,,5.75,6.00,4.50,,,
140,02082999,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,4.25,,5.75,6.00,4.75,,,
141,02084627,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.75,,5.75,6.00,4.75,,,
142,02075772,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,6.50,,5.75,6.00,5.25,,,
143,02058205,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.33,,5.75,6.00,5.50,,,
144,02015618,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.50,,5.75,6.00,5.75,,,
145,02079549,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,7.00,,5.75,6.00,5.75,,,
146,02067513,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.75,,5.75,6.00,6.25,,,
147,02063942,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.00,,5.75,6.25,2.50,,,
148,02078731,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,6.00,,5.75,6.25,4.50,,,
149,02047585,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,6.50,,5.75,6.25,4.50,,,
150,01096516,01 - Sở GDĐT Hà Nội,7.60,7.00,,5.75,6.25,7.50,,,
151,02050361,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,,,5.75,6.50,,,,
152,02009766,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,6.92,,5.75,6.50,3.25,,,
153,02019270,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,6.75,,5.75,6.50,4.00,,,
154,02084270,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,7.00,,5.75,6.50,4.00,,,
155,02064013,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,5.50,,5.75,6.50,4.00,,,
156,02050428,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,4.00,,5.75,6.50,4.00,,,
157,02071576,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,5.50,,5.75,6.50,4.25,,,
158,02075316,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,4.75,,5.75,6.50,4.75,,,
159,02010008,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,6.25,,5.75,6.50,5.00,,,
160,02079707,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,5.50,,5.75,6.50,5.25,,,
161,02024687,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,5.50,,5.75,6.50,5.50,,,
162,02084411,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,6.00,,5.75,6.50,5.75,,,
163,03006032,03 - Sở GDĐT Hải Phòng,7.40,8.50,,5.75,6.50,7.00,,,
164,02083030,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,5.50,,5.75,6.75,3.25,,,
165,02062537,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,7.25,,5.75,6.75,3.50,,,
166,02081210,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,6.25,,5.75,6.75,4.25,,,
167,02056219,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,4.25,,5.75,6.75,4.50,,,
168,02075299,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.75,,5.75,6.75,4.75,,,
169,02049354,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,5.25,,5.75,6.75,4.75,,,
170,02000305,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,5.75,,5.75,6.75,5.00,,,
171,02047815,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,7.25,,5.75,6.75,5.25,,,
172,02067941,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,7.25,,5.75,6.75,6.50,,,
173,02070296,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,,,5.75,7.00,,,,
174,02059075,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,,,5.75,7.00,,,,
175,02083422,02 - Sở GDĐT TP. Hồ Chí Minh,6.80,6.25,,5.75,7.00,3.50,,,
176,02083204,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,3.50,,5.75,7.00,4.00,,,
177,02048107,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,7.75,,5.75,7.00,4.75,,,
178,02063895,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,5.75,,5.75,7.00,4.75,,,
179,02074522,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,5.50,,5.75,7.00,4.75,,,
180,02059876,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,5.25,,5.75,7.00,5.00,,,
181,02062716,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,7.00,,5.75,7.00,6.00,,,
182,02051062,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.75,,5.75,7.00,7.25,,,
183,03002464,03 - Sở GDĐT Hải Phòng,7.00,,,5.75,7.25,,,,
184,02073844,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,4.25,,5.75,7.25,2.25,,,
185,02082317,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,6.00,,5.75,7.25,3.75,,,
186,02009791,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,5.75,,5.75,7.25,4.75,,,
187,02085026,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,5.75,,5.75,7.25,5.00,,,
188,02082223,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,5.75,,5.75,7.25,5.75,,,
189,02010195,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,7.75,,5.75,7.25,6.00,,,
190,02016399,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,6.25,,5.75,7.25,6.50,,,
191,02021578,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,6.00,,5.75,7.25,7.00,,,
192,02068661,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,5.25,,5.75,7.25,7.25,,,
193,02029825,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,7.25,,5.75,7.25,9.25,,,
194,02072347,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,6.25,,5.75,7.50,3.00,,,
195,01076661,01 - Sở GDĐT Hà Nội,7.00,,,5.75,7.50,3.25,,,
196,02024309,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,5.00,,5.75,7.50,4.00,,,
197,02047903,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,6.00,,5.75,7.50,4.25,,,
198,02084773,02 - Sở GDĐT TP. Hồ Chí Minh,5.40,4.50,,5.75,7.50,4.75,,,
199,02005434,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,6.75,,5.75,7.50,4.75,,,
200,02083057,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.75,,5.75,7.50,5.25,,,
201,02082959,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,6.50,,5.75,7.50,5.75,,,
202,02024459,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,5.75,,5.75,7.50,7.50,,,
203,02019789,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,5.50,,5.75,7.75,4.00,,,
204,02083707,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,6.50,,5.75,7.75,5.25,,,
205,02016788,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,7.00,,5.75,7.75,5.75,,,
206,02016153,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,7.50,,5.75,7.75,6.25,,,
207,02067929,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,5.00,,5.75,7.75,7.00,,,
208,02049364,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,7.25,,5.75,7.75,7.00,,,
209,02049382,02 - Sở GDĐT TP. Hồ Chí Minh,9.60,7.00,,5.75,7.75,8.50,,,
210,02056855,02 - Sở GDĐT TP. Hồ Chí Minh,6.60,,,5.75,8.00,2.50,,,
211,01089769,01 - Sở GDĐT Hà Nội,7.80,,,5.75,8.00,3.25,,,
212,02009850,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,6.25,,5.75,8.00,3.25,,,
213,02080564,02 - Sở GDĐT TP. Hồ Chí Minh,7.00,6.25,,5.75,8.00,4.75,,,
214,02075009,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,5.00,,5.75,8.00,5.00,,,
215,02048286,02 - Sở GDĐT TP. Hồ Chí Minh,7.60,6.75,,5.75,8.00,5.75,,,
216,02083704,02 - Sở GDĐT TP. Hồ Chí Minh,7.40,8.00,,5.75,8.00,6.00,,,
217,02079202,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.75,,5.75,8.00,6.25,,,
218,02058920,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,,,5.75,8.00,8.00,,,
219,02047620,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,,,5.75,8.25,,,,
220,02047667,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,5.75,,5.75,8.25,3.75,,,
221,02004085,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,6.50,,5.75,8.25,6.25,,,
222,02000689,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,5.50,,5.75,8.25,6.75,,,
223,02004716,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,6.00,,5.75,8.25,8.00,,,
224,02070468,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,7.75,,5.75,8.25,8.50,,,
225,02060369,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,5.00,,5.75,8.50,6.50,,,
226,02027121,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,4.75,,5.75,8.50,8.25,,,
227,02004697,02 - Sở GDĐT TP. Hồ Chí Minh,8.80,8.50,,5.75,8.50,8.75,,,
228,02071218,02 - Sở GDĐT TP. Hồ Chí Minh,8.80,6.50,,5.75,8.75,7.25,,,
229,02055102,02 - Sở GDĐT TP. Hồ Chí Minh,8.80,6.50,,5.75,8.75,8.00,,,
230,02005949,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,6.00,,5.75,8.75,8.25,,,
231,02004813,02 - Sở GDĐT TP. Hồ Chí Minh,8.40,6.50,,5.75,8.75,8.75,,,
232,02084940,02 - Sở GDĐT TP. Hồ Chí Minh,8.60,6.75,,5.75,9.00,7.25,,,
233,02053184,02 - Sở GDĐT TP. Hồ Chí Minh,8.00,,,5.75,9.00,9.25,,,
234,02004538,02 - Sở GDĐT TP. Hồ Chí Minh,8.20,7.00,,5.75,9.25,8.50,,,
235,02005506,02 - Sở GDĐT TP. Hồ Chí Minh,9.40,6.75,,5.75,9.25,9.50,,,
236,02071026,02 - Sở GDĐT TP. Hồ Chí Minh,9.20,5.00,,5.75,9.50,6.25,,,
237,03005232,03 - Sở GDĐT Hải Phòng,8.60,8.75,,5.75,9.50,8.75,,,
238,03012746,03 - Sở GDĐT Hải Phòng,9.00,,,5.75,9.50,9.25,,,
239,02026817,02 - Sở GDĐT TP. Hồ Chí Minh,8.80,7.25,,5.75,9.75,8.25,,,
240,02072596,02 - Sở GDĐT TP. Hồ Chí Minh,4.40,5.00,,6.00,2.75,3.75,,,
241,02062835,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,5.00,,6.00,2.75,4.00,,,
242,02054467,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,,,6.00,3.25,,,,
243,02061251,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,5.75,,6.00,3.25,3.75,,,
244,02060438,02 - Sở GDĐT TP. Hồ Chí Minh,5.40,5.25,,6.00,3.50,3.75,,,
245,02010277,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,5.25,,6.00,3.50,4.25,,,
246,02072800,02 - Sở GDĐT TP. Hồ Chí Minh,7.20,6.00,,6.00,3.75,3.25,,,
247,02060538,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,5.50,,6.00,3.75,4.25,,,
248,02083898,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,6.25,,6.00,3.75,4.25,,,
249,02002269,02 - Sở GDĐT TP. Hồ Chí Minh,7.80,7.25,,6.00,3.75,4.25,,,
250,02056185,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,4.50,,6.00,4.00,3.25,,,
251,02057026,02 - Sở GDĐT TP. Hồ Chí Minh,4.20,4.25,,6.00,4.25,3.00,,,
252,02060207,02 - Sở GDĐT TP. Hồ Chí Minh,6.20,7.50,,6.00,4.25,3.50,,,
253,02083922,02 - Sở GDĐT TP. Hồ Chí Minh,6.00,6.25,,6.00,4.25,5.00,,,
254,02059815,02 - Sở GDĐT TP. Hồ Chí Minh,6.40,5.50,,6.00,4.25,6.00,,,
255,01089235,01 - Sở GDĐT Hà Nội,7.80,,,6.00,4.50,,,,
