,Số báo danh,Cụm thi,Toán,Ngữ văn,Ngoại ngữ,Vật lý,Hóa học,Sinh học,Lịch sử,Địa lý,GDCD
67,40016990,40 - Sở GDĐT Đắk Lắk,2.40,6.50,,3.75,,,4.00,3.75,
68,40011583,40 - Sở GDĐT Đắk Lắk,2.60,3.00,,3.75,,,4.00,3.75,
69,34010461,34 - Sở GDĐT Quảng Nam,3.00,2.50,,3.75,,,4.00,3.75,
70,35001521,35 - Sở GDĐT Quảng Ngãi,3.60,5.25,,3.75,,,4.00,3.75,
71,33003325,33 - Sở GDĐT Thừa Thiên -Huế,4.00,5.50,,3.75,,,4.00,3.75,
72,41011684,41 - Sở GDĐT Khánh Hoà,4.20,5.75,,3.75,,,4.00,3.75,
73,35003440,35 - Sở GDĐT Quảng Ngãi,5.80,5.75,,3.75,,,4.00,3.75,
74,35000488,35 - Sở GDĐT Quảng Ngãi,6.60,4.00,,3.75,,,4.00,3.75,
75,41007402,41 - Sở GDĐT Khánh Hoà,2.00,1.50,,3.75,,,4.25,3.75,
76,34009908,34 - Sở GDĐT Quảng Nam,2.40,3.25,,3.75,,,4.25,3.75,
77,33003809,33 - Sở GDĐT Thừa Thiên -Huế,3.00,2.50,,3.75,,,4.25,3.75,
78,38004842,38 - Sở GDĐT Gia Lai,3.00,5.00,,3.75,,,4.25,3.75,
79,38005630,38 - Sở GDĐT Gia Lai,3.20,1.75,,3.75,,,4.25,3.75,
80,38005711,38 - Sở GDĐT Gia Lai,3.40,2.00,,3.75,,,4.25,3.75,
81,38006007,38 - Sở GDĐT Gia Lai,3.40,2.00,,3.75,,,4.25,3.75,
82,37009419,37 - Sở GDĐT Bình Định,3.80,3.50,,3.75,,,4.25,3.75,
83,41001461,41 - Sở GDĐT Khánh Hoà,4.20,1.25,,3.75,,,4.25,3.75,
84,40015727,40 - Sở GDĐT Đắk Lắk,4.40,5.75,,3.75,,,4.25,3.75,
85,40015197,40 - Sở GDĐT Đắk Lắk,4.60,6.00,,3.75,,,4.25,3.75,
86,34010397,34 - Sở GDĐT Quảng Nam,1.60,2.00,,3.75,,,4.50,3.75,
87,34011193,34 - Sở GDĐT Quảng Nam,1.60,2.00,,3.75,,,4.50,3.75,
88,34010976,34 - Sở GDĐT Quảng Nam,1.80,3.00,,3.75,,,4.50,3.75,
89,34010659,34 - Sở GDĐT Quảng Nam,2.00,3.00,,3.75,,,4.50,3.75,
90,33003770,33 - Sở GDĐT Thừa Thiên -Huế,2.00,4.75,,3.75,,,4.50,3.75,
91,41009076,41 - Sở GDĐT Khánh Hoà,2.20,1.50,,3.75,,,4.50,3.75,
92,38007738,38 - Sở GDĐT Gia Lai,2.20,3.50,,3.75,,,4.50,3.75,
93,40003623,40 - Sở GDĐT Đắk Lắk,3.00,2.00,,3.75,,,4.50,3.75,
94,35004874,35 - Sở GDĐT Quảng Ngãi,3.40,1.50,,3.75,,,4.50,3.75,
95,35001027,35 - Sở GDĐT Quảng Ngãi,3.60,4.75,,3.75,,,4.50,3.75,
96,41001456,41 - Sở GDĐT Khánh Hoà,4.00,5.25,,3.75,,,4.50,3.75,
97,33011921,33 - Sở GDĐT Thừa Thiên -Huế,5.80,5.75,,3.75,,,4.50,3.75,
98,39008760,39 - Sở GDĐT Phú Yên,,3.25,,3.75,,,4.75,3.75,
99,39005907,39 - Sở GDĐT Phú Yên,,4.50,,3.75,,,4.75,3.75,
100,39008669,39 - Sở GDĐT Phú Yên,2.20,4.00,,3.75,,,4.75,3.75,
101,33004127,33 - Sở GDĐT Thừa Thiên -Huế,2.20,5.00,,3.75,,,4.75,3.75,
102,40005906,40 - Sở GDĐT Đắk Lắk,2.40,5.50,,3.75,,,4.75,3.75,
103,41000019,41 - Sở GDĐT Khánh Hoà,2.60,2.00,,3.75,,,4.75,3.75,
104,38006787,38 - Sở GDĐT Gia Lai,2.80,4.50,,3.75,,,4.75,3.75,
105,35007414,35 - Sở GDĐT Quảng Ngãi,3.20,3.25,,3.75,,,4.75,3.75,
106,38004861,38 - Sở GDĐT Gia Lai,3.20,4.00,,3.75,,,4.75,3.75,
107,39009679,39 - Sở GDĐT Phú Yên,3.80,3.25,,3.75,,,4.75,3.75,
108,40005881,40 - Sở GDĐT Đắk Lắk,4.40,2.00,,3.75,,,4.75,3.75,
109,39009656,39 - Sở GDĐT Phú Yên,,5.50,,3.75,,,5.00,3.75,
110,33009412,33 - Sở GDĐT Thừa Thiên -Huế,1.80,3.50,,3.75,,,5.00,3.75,
111,39009040,39 - Sở GDĐT Phú Yên,2.80,3.25,,3.75,,,5.00,3.75,
112,39009587,39 - Sở GDĐT Phú Yên,1.80,2.00,,3.75,,,5.25,3.75,
113,41011718,41 - Sở GDĐT Khánh Hoà,3.00,4.00,,3.75,,,5.25,3.75,
114,37016936,37 - Sở GDĐT Bình Định,3.00,4.25,,3.75,,,5.25,3.75,
115,41001014,41 - Sở GDĐT Khánh Hoà,3.20,5.25,,3.75,,,5.25,3.75,
116,33010536,33 - Sở GDĐT Thừa Thiên -Huế,3.40,3.25,,3.75,,,5.25,3.75,
117,38003504,38 - Sở GDĐT Gia Lai,3.60,7.50,,3.75,,,5.25,3.75,
118,41013434,41 - Sở GDĐT Khánh Hoà,5.80,4.00,,3.75,,,5.25,3.75,
119,33012707,33 - Sở GDĐT Thừa Thiên -Huế,4.20,4.00,,3.75,,,5.50,3.75,
120,35007434,35 - Sở GDĐT Quảng Ngãi,5.00,6.50,,3.75,,,5.50,3.75,
121,37010099,37 - Sở GDĐT Bình Định,5.60,4.00,,3.75,,,5.50,3.75,
122,35004042,35 - Sở GDĐT Quảng Ngãi,6.80,3.75,,3.75,,,5.50,3.75,
123,39001331,39 - Sở GDĐT Phú Yên,,2.50,,3.75,,,5.75,3.75,
124,34004657,34 - Sở GDĐT Quảng Nam,2.00,3.50,,3.75,,,5.75,3.75,
125,38006055,38 - Sở GDĐT Gia Lai,3.60,2.25,,3.75,,,5.75,3.75,
126,40004545,40 - Sở GDĐT Đắk Lắk,3.60,5.25,,3.75,,,6.00,3.75,
127,38012071,38 - Sở GDĐT Gia Lai,2.80,2.75,,3.75,,,6.25,3.75,
128,40015671,40 - Sở GDĐT Đắk Lắk,2.00,5.50,,3.75,,,6.50,3.75,
129,38009195,38 - Sở GDĐT Gia Lai,2.20,5.75,,3.75,,,6.75,3.75,
130,38008908,38 - Sở GDĐT Gia Lai,,5.00,,3.75,,,7.00,3.75,
131,38011374,38 - Sở GDĐT Gia Lai,3.80,4.00,,3.75,,,7.25,3.75,
132,40000354,40 - Sở GDĐT Đắk Lắk,3.40,4.25,,3.75,,,7.50,3.75,
133,35011711,35 - Sở GDĐT Quảng Ngãi,4.20,5.00,,3.75,,,8.00,3.75,
134,36004478,36 - Sở GDĐT Kon Tum,,3.75,,4.00,,,,4.00,
135,41008334,41 - Sở GDĐT Khánh Hoà,3.80,5.00,,4.00,,,0.25,4.00,
136,35001025,35 - Sở GDĐT Quảng Ngãi,5.40,4.25,,4.00,,,1.50,4.00,
137,40002304,40 - Sở GDĐT Đắk Lắk,0.80,1.50,,4.00,,,1.75,4.00,
138,38011532,38 - Sở GDĐT Gia Lai,2.80,4.50,,4.00,,,1.75,4.00,
139,39004395,39 - Sở GDĐT Phú Yên,3.00,3.50,,4.00,,,1.75,4.00,
140,41007291,41 - Sở GDĐT Khánh Hoà,4.40,3.25,,4.00,,,1.75,4.00,
141,40019054,40 - Sở GDĐT Đắk Lắk,1.80,2.00,,4.00,,,2.00,4.00,
142,40007053,40 - Sở GDĐT Đắk Lắk,2.00,3.25,,4.00,,,2.00,4.00,
143,40018684,40 - Sở GDĐT Đắk Lắk,2.20,4.00,,4.00,,,2.00,4.00,
144,38005594,38 - Sở GDĐT Gia Lai,2.60,1.50,,4.00,,,2.00,4.00,
145,37001794,37 - Sở GDĐT Bình Định,,1.25,,4.00,,,2.25,4.00,
146,40009611,40 - Sở GDĐT Đắk Lắk,2.00,2.75,,4.00,,,2.25,4.00,
147,40005947,40 - Sở GDĐT Đắk Lắk,2.20,5.00,,4.00,,,2.25,4.00,
148,40007465,40 - Sở GDĐT Đắk Lắk,2.40,3.50,,4.00,,,2.25,4.00,
149,40005939,40 - Sở GDĐT Đắk Lắk,2.80,4.50,,4.00,,,2.25,4.00,
150,34011098,34 - Sở GDĐT Quảng Nam,,2.50,,4.00,,,2.50,4.00,
151,35006301,35 - Sở GDĐT Quảng Ngãi,,3.00,,4.00,,,2.50,4.00,
152,36000060,36 - Sở GDĐT Kon Tum,1.80,0.25,,4.00,,,2.50,4.00,
153,33010689,33 - Sở GDĐT Thừa Thiên -Huế,1.80,2.50,,4.00,,,2.50,4.00,
154,35005390,35 - Sở GDĐT Quảng Ngãi,2.80,1.50,,4.00,,,2.50,4.00,
155,35004980,35 - Sở GDĐT Quảng Ngãi,2.80,3.25,,4.00,,,2.50,4.00,
156,40007446,40 - Sở GDĐT Đắk Lắk,3.00,2.75,,4.00,,,2.50,4.00,
157,40005897,40 - Sở GDĐT Đắk Lắk,3.40,3.50,,4.00,,,2.50,4.00,
158,38003481,38 - Sở GDĐT Gia Lai,5.20,4.00,,4.00,,,2.50,4.00,
159,35004897,35 - Sở GDĐT Quảng Ngãi,1.60,4.00,,4.00,,,2.75,4.00,
160,41001421,41 - Sở GDĐT Khánh Hoà,1.80,3.75,,4.00,,,2.75,4.00,
161,34010112,34 - Sở GDĐT Quảng Nam,2.00,3.00,,4.00,,,2.75,4.00,
162,40008520,40 - Sở GDĐT Đắk Lắk,2.00,4.00,,4.00,,,2.75,4.00,
163,34009809,34 - Sở GDĐT Quảng Nam,2.00,4.50,,4.00,,,2.75,4.00,
164,40016349,40 - Sở GDĐT Đắk Lắk,2.20,4.75,,4.00,,,2.75,4.00,
165,39004224,39 - Sở GDĐT Phú Yên,2.60,1.25,,4.00,,,2.75,4.00,
166,39008820,39 - Sở GDĐT Phú Yên,2.60,1.50,,4.00,,,2.75,4.00,
167,40018690,40 - Sở GDĐT Đắk Lắk,2.60,1.50,,4.00,,,2.75,4.00,
168,38009453,38 - Sở GDĐT Gia Lai,2.60,2.00,,4.00,,,2.75,4.00,
169,35003248,35 - Sở GDĐT Quảng Ngãi,2.60,4.91,,4.00,,,2.75,4.00,
170,38003354,38 - Sở GDĐT Gia Lai,2.80,2.00,,4.00,,,2.75,4.00,
171,39004454,39 - Sở GDĐT Phú Yên,2.80,2.50,,4.00,,,2.75,4.00,
172,34011409,34 - Sở GDĐT Quảng Nam,2.80,3.25,,4.00,,,2.75,4.00,
173,38003655,38 - Sở GDĐT Gia Lai,3.00,2.00,,4.00,,,2.75,4.00,
174,35005560,35 - Sở GDĐT Quảng Ngãi,3.20,0.50,,4.00,,,2.75,4.00,
175,39004372,39 - Sở GDĐT Phú Yên,3.20,1.50,,4.00,,,2.75,4.00,
176,40018717,40 - Sở GDĐT Đắk Lắk,3.40,5.00,,4.00,,,2.75,4.00,
177,41008559,41 - Sở GDĐT Khánh Hoà,3.80,4.25,,4.00,,,2.75,4.00,
178,38003572,38 - Sở GDĐT Gia Lai,3.80,7.75,,4.00,,,2.75,4.00,
179,41013504,41 - Sở GDĐT Khánh Hoà,4.20,5.00,,4.00,,,2.75,4.00,
180,41012082,41 - Sở GDĐT Khánh Hoà,4.40,5.00,,4.00,,,2.75,4.00,
181,40015620,40 - Sở GDĐT Đắk Lắk,4.80,5.50,,4.00,,,2.75,4.00,
182,35000941,35 - Sở GDĐT Quảng Ngãi,5.00,5.00,,4.00,,,2.75,4.00,
183,38001231,38 - Sở GDĐT Gia Lai,,4.75,,4.00,,,3.00,4.00,
184,38005704,38 - Sở GDĐT Gia Lai,1.00,3.00,,4.00,,,3.00,4.00,
185,36002049,36 - Sở GDĐT Kon Tum,2.00,1.50,,4.00,,,3.00,4.00,
186,42002684,42 - Sở GDĐT Lâm Đồng,2.00,3.75,,4.00,,,3.00,4.00,
187,34010719,34 - Sở GDĐT Quảng Nam,2.60,1.50,,4.00,,,3.00,4.00,
188,35003433,35 - Sở GDĐT Quảng Ngãi,2.60,5.00,,4.00,,,3.00,4.00,
189,41009104,41 - Sở GDĐT Khánh Hoà,2.80,5.00,,4.00,,,3.00,4.00,
190,34010621,34 - Sở GDĐT Quảng Nam,3.00,4.50,,4.00,,,3.00,4.00,
191,40007028,40 - Sở GDĐT Đắk Lắk,3.00,5.50,,4.00,,,3.00,4.00,
192,41009714,41 - Sở GDĐT Khánh Hoà,3.20,1.25,,4.00,,,3.00,4.00,
193,40004218,40 - Sở GDĐT Đắk Lắk,3.60,2.75,,4.00,,,3.00,4.00,
194,40015663,40 - Sở GDĐT Đắk Lắk,3.60,4.50,,4.00,,,3.00,4.00,
195,41009458,41 - Sở GDĐT Khánh Hoà,5.00,5.25,,4.00,,,3.00,4.00,
196,41004960,41 - Sở GDĐT Khánh Hoà,6.00,5.25,,4.00,,,3.00,4.00,
197,38002051,38 - Sở GDĐT Gia Lai,,4.50,,4.00,,,3.25,4.00,
198,39004396,39 - Sở GDĐT Phú Yên,1.80,1.50,,4.00,,,3.25,4.00,
199,40005940,40 - Sở GDĐT Đắk Lắk,1.80,3.00,,4.00,,,3.25,4.00,
200,40018986,40 - Sở GDĐT Đắk Lắk,1.80,4.25,,4.00,,,3.25,4.00,
201,35005072,35 - Sở GDĐT Quảng Ngãi,2.60,1.50,,4.00,,,3.25,4.00,
202,35003477,35 - Sở GDĐT Quảng Ngãi,2.60,4.75,,4.00,,,3.25,4.00,
203,35000113,35 - Sở GDĐT Quảng Ngãi,2.80,2.25,,4.00,,,3.25,4.00,
204,42002200,42 - Sở GDĐT Lâm Đồng,2.80,4.25,,4.00,,,3.25,4.00,
205,35005090,35 - Sở GDĐT Quảng Ngãi,3.20,3.75,,4.00,,,3.25,4.00,
206,38006175,38 - Sở GDĐT Gia Lai,3.20,6.25,,4.00,,,3.25,4.00,
207,38005587,38 - Sở GDĐT Gia Lai,3.40,1.50,,4.00,,,3.25,4.00,
208,34010796,34 - Sở GDĐT Quảng Nam,3.40,3.00,,4.00,,,3.25,4.00,
209,42002979,42 - Sở GDĐT Lâm Đồng,3.40,5.25,,4.00,,,3.25,4.00,
210,40016170,40 - Sở GDĐT Đắk Lắk,3.40,6.00,,4.00,,,3.25,4.00,
211,35009261,35 - Sở GDĐT Quảng Ngãi,6.80,6.50,,4.00,,,3.25,4.00,
212,41008207,41 - Sở GDĐT Khánh Hoà,1.20,5.00,,4.00,,,3.50,4.00,
213,41009639,41 - Sở GDĐT Khánh Hoà,1.80,3.25,,4.00,,,3.50,4.00,
214,34009644,34 - Sở GDĐT Quảng Nam,1.80,4.00,,4.00,,,3.50,4.00,
215,38003498,38 - Sở GDĐT Gia Lai,2.00,1.25,,4.00,,,3.50,4.00,
216,39009557,39 - Sở GDĐT Phú Yên,2.00,2.00,,4.00,,,3.50,4.00,
217,35005451,35 - Sở GDĐT Quảng Ngãi,2.00,3.75,,4.00,,,3.50,4.00,
218,34010968,34 - Sở GDĐT Quảng Nam,2.00,4.00,,4.00,,,3.50,4.00,
219,40011442,40 - Sở GDĐT Đắk Lắk,2.40,4.75,,4.00,,,3.50,4.00,
220,40004192,40 - Sở GDĐT Đắk Lắk,2.60,2.75,,4.00,,,3.50,4.00,
221,39004377,39 - Sở GDĐT Phú Yên,2.80,1.75,,4.00,,,3.50,4.00,
222,33005034,33 - Sở GDĐT Thừa Thiên -Huế,2.80,4.25,,4.00,,,3.50,4.00,
223,38006928,38 - Sở GDĐT Gia Lai,2.80,4.50,,4.00,,,3.50,4.00,
224,41008516,41 - Sở GDĐT Khánh Hoà,3.00,4.25,,4.00,,,3.50,4.00,
225,33003941,33 - Sở GDĐT Thừa Thiên -Huế,3.20,3.42,,4.00,,,3.50,4.00,
226,37016629,37 - Sở GDĐT Bình Định,3.20,4.25,,4.00,,,3.50,4.00,
227,33003779,33 - Sở GDĐT Thừa Thiên -Huế,3.20,4.50,,4.00,,,3.50,4.00,
228,34010905,34 - Sở GDĐT Quảng Nam,4.00,2.50,,4.00,,,3.50,4.00,
229,35003005,35 - Sở GDĐT Quảng Ngãi,4.00,3.00,,4.00,,,3.50,4.00,
230,41002522,41 - Sở GDĐT Khánh Hoà,4.20,2.50,,4.00,,,3.50,4.00,
231,36001084,36 - Sở GDĐT Kon Tum,,2.00,,4.00,,,3.75,4.00,
232,41012093,41 - Sở GDĐT Khánh Hoà,1.60,6.00,,4.00,,,3.75,4.00,
233,41009901,41 - Sở GDĐT Khánh Hoà,1.80,1.50,,4.00,,,3.75,4.00,
234,34009646,34 - Sở GDĐT Quảng Nam,1.80,3.00,,4.00,,,3.75,4.00,
235,37016966,37 - Sở GDĐT Bình Định,2.00,4.00,,4.00,,,3.75,4.00,
236,40005869,40 - Sở GDĐT Đắk Lắk,2.40,4.00,,4.00,,,3.75,4.00,
237,40005889,40 - Sở GDĐT Đắk Lắk,2.40,4.25,,4.00,,,3.75,4.00,
238,40002055,40 - Sở GDĐT Đắk Lắk,2.60,4.25,,4.00,,,3.75,4.00,
239,40019199,40 - Sở GDĐT Đắk Lắk,2.80,3.75,,4.00,,,3.75,4.00,
240,40010442,40 - Sở GDĐT Đắk Lắk,2.80,4.50,,4.00,,,3.75,4.00,
241,35007350,35 - Sở GDĐT Quảng Ngãi,2.80,4.75,,4.00,,,3.75,4.00,
242,40005935,40 - Sở GDĐT Đắk Lắk,3.00,2.75,,4.00,,,3.75,4.00,
243,34010443,34 - Sở GDĐT Quảng Nam,3.20,2.50,,4.00,,,3.75,4.00,
244,40005967,40 - Sở GDĐT Đắk Lắk,3.20,3.00,,4.00,,,3.75,4.00,
245,40005913,40 - Sở GDĐT Đắk Lắk,3.20,3.50,,4.00,,,3.75,4.00,
246,33005478,33 - Sở GDĐT Thừa Thiên -Huế,3.40,4.75,,4.00,,,3.75,4.00,
247,38012117,38 - Sở GDĐT Gia Lai,3.60,4.50,,4.00,,,3.75,4.00,
248,38003628,38 - Sở GDĐT Gia Lai,3.80,2.00,,4.00,,,3.75,4.00,
249,34004468,34 - Sở GDĐT Quảng Nam,4.00,2.25,,4.00,,,3.75,4.00,
250,35007505,35 - Sở GDĐT Quảng Ngãi,4.00,3.75,,4.00,,,3.75,4.00,
251,41008794,41 - Sở GDĐT Khánh Hoà,4.20,4.00,,4.00,,,3.75,4.00,
252,37014049,37 - Sở GDĐT Bình Định,4.60,3.50,,4.00,,,3.75,4.00,
253,40004488,40 - Sở GDĐT Đắk Lắk,4.60,4.00,,4.00,,,3.75,4.00,
254,36001944,36 - Sở GDĐT Kon Tum,4.80,1.50,,4.00,,,3.75,4.00,
255,34009769,34 - Sở GDĐT Quảng Nam,5.60,3.75,,4.00,,,3.75,4.00,
256,35003559,35 - Sở GDĐT Quảng Ngãi,1.00,3.75,,4.00,,,4.00,4.00,
257,34010587,34 - Sở GDĐT Quảng Nam,1.40,5.00,,4.00,,,4.00,4.00,
258,40015178,40 - Sở GDĐT Đắk Lắk,1.60,4.25,,4.00,,,4.00,4.00,
259,35005541,35 - Sở GDĐT Quảng Ngãi,1.80,3.75,,4.00,,,4.00,4.00,
260,40008335,40 - Sở GDĐT Đắk Lắk,2.20,1.25,,4.00,,,4.00,4.00,
261,40013910,40 - Sở GDĐT Đắk Lắk,2.20,3.00,,4.00,,,4.00,4.00,
262,38006018,38 - Sở GDĐT Gia Lai,2.40,2.00,,4.00,,,4.00,4.00,
263,38007073,38 - Sở GDĐT Gia Lai,2.40,3.75,,4.00,,,4.00,4.00,
264,40013621,40 - Sở GDĐT Đắk Lắk,2.40,4.25,,4.00,,,4.00,4.00,
265,40013680,40 - Sở GDĐT Đắk Lắk,2.60,2.00,,4.00,,,4.00,4.00,
266,35005343,35 - Sở GDĐT Quảng Ngãi,2.60,4.75,,4.00,,,4.00,4.00,
267,36001868,36 - Sở GDĐT Kon Tum,2.80,2.25,,4.00,,,4.00,4.00,
268,40005879,40 - Sở GDĐT Đắk Lắk,2.80,4.25,,4.00,,,4.00,4.00,
269,39008951,39 - Sở GDĐT Phú Yên,3.00,1.50,,4.00,,,4.00,4.00,
270,39009625,39 - Sở GDĐT Phú Yên,3.00,1.50,,4.00,,,4.00,4.00,
271,35000935,35 - Sở GDĐT Quảng Ngãi,3.00,2.75,,4.00,,,4.00,4.00,
272,38011376,38 - Sở GDĐT Gia Lai,3.20,5.25,,4.00,,,4.00,4.00,
273,36003461,36 - Sở GDĐT Kon Tum,3.40,2.00,,4.00,,,4.00,4.00,
274,38012050,38 - Sở GDĐT Gia Lai,4.00,4.50,,4.00,,,4.00,4.00,
275,23007869,23 - Sở GDĐT Hoà Bình,2.00,6.00,,5.25,,,3.00,5.25,
276,23000507,23 - Sở GDĐT Hoà Bình,2.20,5.00,,5.25,,,3.00,5.25,
277,17009011,17 - Sở GDĐT Quảng Ninh,2.40,4.00,,5.25,,,3.00,5.25,
278,17011339,17 - Sở GDĐT Quảng Ninh,2.60,2.75,,5.25,,,3.00,5.25,
