,Số báo danh,Cụm thi,Toán,Ngữ văn,Ngoại ngữ,Vật lý,Hóa học,Sinh học,Lịch sử,Địa lý,GDCD
31,38009963,38 - Sở GDĐT Gia Lai,6.80,7.50,,,,,8.75,,
32,41008024,41 - Sở GDĐT Khánh Hoà,7.00,6.75,,,,,8.75,,
33,41003701,41 - Sở GDĐT Khánh Hoà,7.20,6.25,,,,,8.75,,
34,36000758,36 - Sở GDĐT Kon Tum,7.40,6.75,,,,,8.75,,
35,35006772,35 - Sở GDĐT Quảng Ngãi,7.40,7.50,,,,,8.75,,
36,39009529,39 - Sở GDĐT Phú Yên,8.00,5.25,,,,,8.75,,
37,40004338,40 - Sở GDĐT Đắk Lắk,8.20,8.00,,,,,8.75,,
38,37001816,37 - Sở GDĐT Bình Định,8.80,7.50,,,,,8.75,,
39,36001074,36 - Sở GDĐT Kon Tum,7.00,7.25,,,,,9.00,,
40,41009361,41 - Sở GDĐT Khánh Hoà,7.20,5.00,,,,,9.00,,
41,34011781,34 - Sở GDĐT Quảng Nam,7.20,7.75,,,,,9.00,,
42,39002515,39 - Sở GDĐT Phú Yên,7.20,7.75,,,,,9.00,,
43,40011620,40 - Sở GDĐT Đắk Lắk,7.40,6.25,,,,,9.00,,
44,38001677,38 - Sở GDĐT Gia Lai,7.40,6.75,,,,,9.00,,
45,39009677,39 - Sở GDĐT Phú Yên,7.80,6.50,,,,,9.00,,
46,40016948,40 - Sở GDĐT Đắk Lắk,7.80,6.75,,,,,9.00,,
47,36004400,36 - Sở GDĐT Kon Tum,8.40,6.75,,,,,9.00,,
48,42000832,42 - Sở GDĐT Lâm Đồng,9.00,7.75,,,,,9.00,,
49,33004960,33 - Sở GDĐT Thừa Thiên -Huế,7.00,6.50,,,,,9.25,,
50,40001811,40 - Sở GDĐT Đắk Lắk,7.40,7.25,,,,,9.25,,
51,37000074,37 - Sở GDĐT Bình Định,7.60,5.50,,,,,9.25,,
52,34010475,34 - Sở GDĐT Quảng Nam,7.60,8.25,,,,,9.25,,
53,37001790,37 - Sở GDĐT Bình Định,7.80,7.00,,,,,9.25,,
54,38001730,38 - Sở GDĐT Gia Lai,7.80,7.25,,,,,9.25,,
55,34011050,34 - Sở GDĐT Quảng Nam,8.40,7.25,,,,,9.25,,
56,34011174,34 - Sở GDĐT Quảng Nam,7.20,5.75,,,,,9.50,,
57,34011406,34 - Sở GDĐT Quảng Nam,7.20,7.25,,,,,9.50,,
58,34003965,34 - Sở GDĐT Quảng Nam,7.20,8.00,,,,,9.50,,
59,41008806,41 - Sở GDĐT Khánh Hoà,7.60,6.75,,,,,9.50,,
60,40016940,40 - Sở GDĐT Đắk Lắk,7.60,7.25,,,,,9.50,,
61,39009655,39 - Sở GDĐT Phú Yên,7.80,5.75,,,,,9.50,,
62,37001503,37 - Sở GDĐT Bình Định,8.00,6.25,,,,,9.50,,
63,33003607,33 - Sở GDĐT Thừa Thiên -Huế,8.00,7.25,,,,,9.50,,
64,41000051,41 - Sở GDĐT Khánh Hoà,8.20,7.00,,,,,9.50,,
65,37001412,37 - Sở GDĐT Bình Định,8.20,7.75,,,,,9.50,,
66,37001384,37 - Sở GDĐT Bình Định,9.40,8.25,,,,,9.50,,
67,37001961,37 - Sở GDĐT Bình Định,7.40,6.75,,,,,9.75,,
68,37000652,37 - Sở GDĐT Bình Định,7.60,8.25,,,,,9.75,,
69,40015579,40 - Sở GDĐT Đắk Lắk,8.00,7.00,,,,,9.75,,
70,41003513,41 - Sở GDĐT Khánh Hoà,8.20,8.00,,,,,9.75,,
71,38001713,38 - Sở GDĐT Gia Lai,8.20,8.50,,,,,9.75,,
72,33008481,33 - Sở GDĐT Thừa Thiên -Huế,8.40,5.75,,,,,9.75,,
73,41009739,41 - Sở GDĐT Khánh Hoà,8.60,7.50,,,,,9.75,,
74,34012029,34 - Sở GDĐT Quảng Nam,,5.00,,,,,5.00,,
75,40019158,40 - Sở GDĐT Đắk Lắk,3.80,1.50,,1.00,,,4.75,1.00,
76,40019237,40 - Sở GDĐT Đắk Lắk,2.60,1.50,,1.25,,,3.25,1.25,
77,40007163,40 - Sở GDĐT Đắk Lắk,3.40,4.75,,1.50,,,1.75,1.50,
78,34010584,34 - Sở GDĐT Quảng Nam,2.20,2.00,,1.50,,,2.50,1.50,
79,34010716,34 - Sở GDĐT Quảng Nam,3.40,3.25,,1.50,,,2.75,1.50,
80,36002464,36 - Sở GDĐT Kon Tum,2.00,1.50,,1.50,,,3.25,1.50,
81,38011230,38 - Sở GDĐT Gia Lai,2.60,3.75,,1.50,,,3.25,1.50,
82,41007462,41 - Sở GDĐT Khánh Hoà,,1.75,,1.50,,,3.50,1.50,
83,41000217,41 - Sở GDĐT Khánh Hoà,1.40,2.25,,1.75,,,1.75,1.75,
84,35007380,35 - Sở GDĐT Quảng Ngãi,1.80,4.00,,1.75,,,2.50,1.75,
85,35005224,35 - Sở GDĐT Quảng Ngãi,2.00,1.75,,1.75,,,2.50,1.75,
86,34010624,34 - Sở GDĐT Quảng Nam,2.40,1.75,,1.75,,,2.50,1.75,
87,34012090,34 - Sở GDĐT Quảng Nam,2.60,0.50,,1.75,,,2.75,1.75,
88,40015678,40 - Sở GDĐT Đắk Lắk,2.80,3.50,,1.75,,,2.75,1.75,
89,37014238,37 - Sở GDĐT Bình Định,5.20,3.50,,1.75,,,2.75,1.75,
90,35005305,35 - Sở GDĐT Quảng Ngãi,3.80,3.50,,1.75,,,3.25,1.75,
91,35006502,35 - Sở GDĐT Quảng Ngãi,,7.25,,10.0,,,10.0,10.0,
92,38001400,38 - Sở GDĐT Gia Lai,,7.75,,10.0,,,9.75,10.0,
93,34004588,34 - Sở GDĐT Quảng Nam,3.00,1.25,,2.00,,,1.75,2.00,
94,38008796,38 - Sở GDĐT Gia Lai,1.80,1.50,,2.00,,,2.00,2.00,
95,42003056,42 - Sở GDĐT Lâm Đồng,2.40,3.00,,2.00,,,2.00,2.00,
96,38003364,38 - Sở GDĐT Gia Lai,2.40,4.00,,2.00,,,2.00,2.00,
97,34009966,34 - Sở GDĐT Quảng Nam,,8.50,,2.00,,,2.75,2.00,
98,35008378,35 - Sở GDĐT Quảng Ngãi,1.60,4.75,,2.00,,,3.25,2.00,
99,39008957,39 - Sở GDĐT Phú Yên,2.80,4.75,,2.00,,,3.75,2.00,
100,40013972,40 - Sở GDĐT Đắk Lắk,3.40,4.50,,2.00,,,4.00,2.00,
101,40004112,40 - Sở GDĐT Đắk Lắk,2.60,2.00,,2.25,,,1.50,2.25,
102,39009056,39 - Sở GDĐT Phú Yên,2.00,1.50,,2.25,,,1.75,2.25,
103,34010487,34 - Sở GDĐT Quảng Nam,1.80,1.75,,2.25,,,2.00,2.25,
104,40007657,40 - Sở GDĐT Đắk Lắk,2.60,2.00,,2.25,,,2.25,2.25,
105,40005942,40 - Sở GDĐT Đắk Lắk,2.60,2.00,,2.25,,,2.50,2.25,
106,35004870,35 - Sở GDĐT Quảng Ngãi,2.80,3.00,,2.25,,,2.75,2.25,
107,38006811,38 - Sở GDĐT Gia Lai,2.00,4.25,,2.25,,,3.00,2.25,
108,33010607,33 - Sở GDĐT Thừa Thiên -Huế,2.40,2.75,,2.25,,,3.00,2.25,
109,35003523,35 - Sở GDĐT Quảng Ngãi,2.60,3.50,,2.25,,,3.00,2.25,
110,41000056,41 - Sở GDĐT Khánh Hoà,2.80,1.25,,2.25,,,3.25,2.25,
111,35004930,35 - Sở GDĐT Quảng Ngãi,2.40,1.75,,2.25,,,3.50,2.25,
112,34010399,34 - Sở GDĐT Quảng Nam,2.80,1.75,,2.25,,,3.50,2.25,
113,41002754,41 - Sở GDĐT Khánh Hoà,3.40,0.75,,2.25,,,3.50,2.25,
114,40005741,40 - Sở GDĐT Đắk Lắk,3.20,3.25,,2.25,,,3.75,2.25,
115,40013971,40 - Sở GDĐT Đắk Lắk,1.20,4.50,,2.25,,,4.50,2.25,
116,34009653,34 - Sở GDĐT Quảng Nam,2.40,3.00,,2.50,,,1.75,2.50,
117,40002439,40 - Sở GDĐT Đắk Lắk,1.60,2.50,,2.50,,,2.00,2.50,
118,40016370,40 - Sở GDĐT Đắk Lắk,2.60,3.25,,2.50,,,2.00,2.50,
119,35000249,35 - Sở GDĐT Quảng Ngãi,2.80,3.50,,2.50,,,2.00,2.50,
120,33009310,33 - Sở GDĐT Thừa Thiên -Huế,1.80,2.50,,2.50,,,2.25,2.50,
121,41002767,41 - Sở GDĐT Khánh Hoà,3.20,3.25,,2.50,,,2.25,2.50,
122,34009657,34 - Sở GDĐT Quảng Nam,2.00,1.25,,2.50,,,2.50,2.50,
123,37010355,37 - Sở GDĐT Bình Định,3.00,1.50,,2.50,,,2.50,2.50,
124,38003429,38 - Sở GDĐT Gia Lai,3.20,1.50,,2.50,,,2.50,2.50,
125,38008817,38 - Sở GDĐT Gia Lai,3.20,2.00,,2.50,,,2.50,2.50,
126,38012119,38 - Sở GDĐT Gia Lai,4.00,1.25,,2.50,,,3.00,2.50,
127,38010743,38 - Sở GDĐT Gia Lai,,3.00,,2.50,,,3.25,2.50,
128,34009720,34 - Sở GDĐT Quảng Nam,2.20,1.25,,2.50,,,3.25,2.50,
129,34010883,34 - Sở GDĐT Quảng Nam,2.20,1.50,,2.50,,,3.25,2.50,
130,39009648,39 - Sở GDĐT Phú Yên,2.40,3.00,,2.50,,,3.25,2.50,
131,35000930,35 - Sở GDĐT Quảng Ngãi,2.40,5.25,,2.50,,,3.25,2.50,
132,40001917,40 - Sở GDĐT Đắk Lắk,1.60,2.75,,2.50,,,3.50,2.50,
133,34003827,34 - Sở GDĐT Quảng Nam,2.00,3.25,,2.50,,,3.50,2.50,
134,39006141,39 - Sở GDĐT Phú Yên,3.00,4.50,,2.50,,,3.50,2.50,
135,34009923,34 - Sở GDĐT Quảng Nam,3.20,2.25,,2.50,,,3.50,2.50,
136,35007654,35 - Sở GDĐT Quảng Ngãi,3.20,4.00,,2.50,,,3.50,2.50,
137,38007719,38 - Sở GDĐT Gia Lai,3.60,1.25,,2.50,,,3.50,2.50,
138,40008967,40 - Sở GDĐT Đắk Lắk,2.20,3.75,,2.50,,,3.75,2.50,
139,40003702,40 - Sở GDĐT Đắk Lắk,2.60,2.25,,2.50,,,3.75,2.50,
140,42002818,42 - Sở GDĐT Lâm Đồng,2.60,4.00,,2.50,,,3.75,2.50,
141,33005083,33 - Sở GDĐT Thừa Thiên -Huế,2.80,1.75,,2.50,,,3.75,2.50,
142,39009712,39 - Sở GDĐT Phú Yên,2.00,3.50,,2.50,,,4.00,2.50,
143,41012251,41 - Sở GDĐT Khánh Hoà,4.80,4.00,,2.50,,,4.00,2.50,
144,39004355,39 - Sở GDĐT Phú Yên,2.60,2.00,,2.50,,,4.25,2.50,
145,37001742,37 - Sở GDĐT Bình Định,,3.25,,2.50,,,4.50,2.50,
146,39009011,39 - Sở GDĐT Phú Yên,2.20,2.75,,2.50,,,4.50,2.50,
147,40002347,40 - Sở GDĐT Đắk Lắk,2.80,5.25,,2.50,,,5.00,2.50,
148,34009795,34 - Sở GDĐT Quảng Nam,3.80,5.00,,2.50,,,5.00,2.50,
149,35005385,35 - Sở GDĐT Quảng Ngãi,1.80,3.50,,2.50,,,8.25,2.50,
150,40007106,40 - Sở GDĐT Đắk Lắk,1.60,1.75,,2.75,,,1.25,2.75,
151,35000117,35 - Sở GDĐT Quảng Ngãi,1.60,4.00,,2.75,,,2.00,2.75,
152,35007551,35 - Sở GDĐT Quảng Ngãi,4.00,1.25,,2.75,,,2.00,2.75,
153,41007326,41 - Sở GDĐT Khánh Hoà,6.80,4.50,,2.75,,,2.00,2.75,
154,26002261,26 - Sở GDĐT Thái Bình,4.80,4.50,,5.50,,,2.25,5.50,
155,23001114,23 - Sở GDĐT Hoà Bình,2.60,3.25,,5.75,,,2.25,5.75,
156,23002337,23 - Sở GDĐT Hoà Bình,3.20,5.00,,5.75,,,2.25,5.75,
157,17013463,17 - Sở GDĐT Quảng Ninh,3.40,2.75,,5.75,,,2.25,5.75,
158,21005909,21 - Sở GDĐT Hải Dương,3.80,5.00,,5.75,,,2.25,5.75,
159,21001702,21 - Sở GDĐT Hải Dương,4.00,3.00,,5.75,,,2.25,5.75,
160,26001942,26 - Sở GDĐT Thái Bình,4.00,3.00,,5.75,,,2.25,5.75,
161,21016420,21 - Sở GDĐT Hải Dương,4.60,6.25,,5.75,,,2.25,5.75,
162,21018490,21 - Sở GDĐT Hải Dương,3.00,4.00,,6.00,,,2.25,6.00,
163,21000059,21 - Sở GDĐT Hải Dương,3.00,5.00,,6.00,,,2.25,6.00,
164,24001438,24 - Sở GDĐT Hà Nam,3.20,3.50,,6.00,,,2.25,6.00,
165,21004722,21 - Sở GDĐT Hải Dương,3.60,3.00,,6.00,,,2.25,6.00,
166,19010082,19 - Sở GDĐT Bắc Ninh,7.60,6.25,,6.00,,,2.25,6.00,
167,18018539,18 - Sở GDĐT Bắc Giang,3.00,3.00,,6.25,,,2.25,6.25,
168,24008704,24 - Sở GDĐT Hà Nam,3.00,3.75,,6.25,,,2.25,6.25,
169,18008378,18 - Sở GDĐT Bắc Giang,3.60,4.25,,6.25,,,2.25,6.25,
170,19015320,19 - Sở GDĐT Bắc Ninh,3.80,4.75,,6.25,,,2.25,6.25,
171,21003864,21 - Sở GDĐT Hải Dương,4.00,5.75,,6.25,,,2.25,6.25,
172,21002088,21 - Sở GDĐT Hải Dương,4.40,6.75,,6.25,,,2.25,6.25,
173,22003070,22 - Sở GDĐT Hưng Yên,3.00,3.00,,6.50,,,2.25,6.50,
174,26006366,26 - Sở GDĐT Thái Bình,3.20,5.50,,6.50,,,2.25,6.50,
175,21002582,21 - Sở GDĐT Hải Dương,3.40,4.25,,6.50,,,2.25,6.50,
176,21003342,21 - Sở GDĐT Hải Dương,3.60,4.25,,6.50,,,2.25,6.50,
177,17010434,17 - Sở GDĐT Quảng Ninh,2.40,5.25,,6.75,,,2.25,6.75,
178,22005389,22 - Sở GDĐT Hưng Yên,5.00,2.50,,6.75,,,2.25,6.75,
179,21008699,21 - Sở GDĐT Hải Dương,5.20,3.25,,7.00,,,2.25,7.00,
180,18008427,18 - Sở GDĐT Bắc Giang,1.60,5.00,,7.25,,,2.25,7.25,
181,18006274,18 - Sở GDĐT Bắc Giang,2.40,5.00,,7.50,,,2.25,7.50,
182,22013415,22 - Sở GDĐT Hưng Yên,4.20,4.00,,7.50,,,2.25,7.50,
183,25002911,25 - Sở GDĐT Nam Định,4.80,5.50,,7.50,,,2.25,7.50,
184,26000970,26 - Sở GDĐT Thái Bình,,2.75,,,,,2.50,,
185,19001249,19 - Sở GDĐT Bắc Ninh,2.80,2.75,,,,,2.50,,
186,17012391,17 - Sở GDĐT Quảng Ninh,3.40,1.25,,,,,2.50,,
187,17014857,17 - Sở GDĐT Quảng Ninh,3.40,1.25,,1.75,,,2.50,1.75,
188,17011430,17 - Sở GDĐT Quảng Ninh,2.20,2.00,,2.25,,,2.50,2.25,
189,21012825,21 - Sở GDĐT Hải Dương,2.60,2.75,,2.25,,,2.50,2.25,
190,24000452,24 - Sở GDĐT Hà Nam,3.20,3.50,,2.50,,,2.50,2.50,
191,17014215,17 - Sở GDĐT Quảng Ninh,4.00,3.50,,2.50,,,2.50,2.50,
192,19014829,19 - Sở GDĐT Bắc Ninh,2.20,3.25,,2.75,,,2.50,2.75,
193,17010691,17 - Sở GDĐT Quảng Ninh,3.20,1.50,,2.75,,,2.50,2.75,
194,18020251,18 - Sở GDĐT Bắc Giang,2.20,3.00,,3.00,,,2.50,3.00,
195,24008158,24 - Sở GDĐT Hà Nam,2.60,4.25,,3.00,,,2.50,3.00,
196,21016354,21 - Sở GDĐT Hải Dương,3.60,3.50,,3.00,,,2.50,3.00,
197,21011024,21 - Sở GDĐT Hải Dương,4.20,6.00,,3.00,,,2.50,3.00,
198,26005942,26 - Sở GDĐT Thái Bình,5.20,3.50,,3.00,,,2.50,3.00,
199,21016114,21 - Sở GDĐT Hải Dương,,5.50,,3.25,,,2.50,3.25,
200,17013529,17 - Sở GDĐT Quảng Ninh,2.20,3.00,,3.25,,,2.50,3.25,
201,21018349,21 - Sở GDĐT Hải Dương,2.40,1.75,,3.25,,,2.50,3.25,
202,22008577,22 - Sở GDĐT Hưng Yên,2.40,2.50,,3.25,,,2.50,3.25,
203,18018095,18 - Sở GDĐT Bắc Giang,2.80,4.50,,3.25,,,2.50,3.25,
204,21014444,21 - Sở GDĐT Hải Dương,3.00,6.00,,3.25,,,2.50,3.25,
205,19013275,19 - Sở GDĐT Bắc Ninh,3.60,3.75,,3.25,,,2.50,3.25,
206,22006395,22 - Sở GDĐT Hưng Yên,4.00,3.50,,3.25,,,2.50,3.25,
207,21016299,21 - Sở GDĐT Hải Dương,2.40,5.75,,3.50,,,2.50,3.50,
208,21002557,21 - Sở GDĐT Hải Dương,2.60,2.00,,3.50,,,2.50,3.50,
209,22009235,22 - Sở GDĐT Hưng Yên,2.60,3.75,,3.50,,,2.50,3.50,
210,23007004,23 - Sở GDĐT Hoà Bình,2.60,3.75,,3.50,,,2.50,3.50,
211,17010494,17 - Sở GDĐT Quảng Ninh,3.00,2.75,,3.50,,,2.50,3.50,
212,17010944,17 - Sở GDĐT Quảng Ninh,3.40,4.50,,3.50,,,2.50,3.50,
213,21008513,21 - Sở GDĐT Hải Dương,3.40,4.50,,3.50,,,2.50,3.50,
214,25000995,25 - Sở GDĐT Nam Định,3.40,4.50,,3.50,,,2.50,3.50,
215,21016308,21 - Sở GDĐT Hải Dương,3.60,4.00,,3.50,,,2.50,3.50,
216,19006450,19 - Sở GDĐT Bắc Ninh,5.60,2.00,,3.50,,,2.50,3.50,
217,18003559,18 - Sở GDĐT Bắc Giang,5.60,2.75,,3.50,,,2.50,3.50,
218,22008985,22 - Sở GDĐT Hưng Yên,6.40,5.75,,3.50,,,2.50,3.50,
219,17010110,17 - Sở GDĐT Quảng Ninh,2.20,3.50,,3.75,,,2.50,3.75,
220,23005411,23 - Sở GDĐT Hoà Bình,2.80,4.00,,3.75,,,2.50,3.75,
221,17011499,17 - Sở GDĐT Quảng Ninh,3.00,3.75,,3.75,,,2.50,3.75,
222,22007770,22 - Sở GDĐT Hưng Yên,3.40,3.75,,3.75,,,2.50,3.75,
223,26006646,26 - Sở GDĐT Thái Bình,3.80,1.25,,3.75,,,2.50,3.75,
224,17010605,17 - Sở GDĐT Quảng Ninh,1.60,3.75,,4.00,,,2.50,4.00,
225,22009935,22 - Sở GDĐT Hưng Yên,1.80,4.00,,4.00,,,2.50,4.00,
226,23006991,23 - Sở GDĐT Hoà Bình,2.00,2.25,,4.00,,,2.50,4.00,
227,22008182,22 - Sở GDĐT Hưng Yên,2.00,3.50,,4.00,,,2.50,4.00,
228,21018435,21 - Sở GDĐT Hải Dương,2.00,3.75,,4.00,,,2.50,4.00,
229,21018769,21 - Sở GDĐT Hải Dương,2.20,3.50,,4.00,,,2.50,4.00,
230,19014670,19 - Sở GDĐT Bắc Ninh,2.40,5.50,,4.00,,,2.50,4.00,
231,21012362,21 - Sở GDĐT Hải Dương,2.80,2.75,,4.00,,,2.50,4.00,
232,18011642,18 - Sở GDĐT Bắc Giang,2.80,3.50,,4.00,,,2.50,4.00,
233,26000086,26 - Sở GDĐT Thái Bình,2.80,5.25,,4.00,,,2.50,4.00,
234,17010559,17 - Sở GDĐT Quảng Ninh,4.00,3.25,,4.00,,,2.50,4.00,
235,17011074,17 - Sở GDĐT Quảng Ninh,4.00,3.75,,4.00,,,2.50,4.00,
236,24003570,24 - Sở GDĐT Hà Nam,4.60,6.00,,4.00,,,2.50,4.00,
237,25013629,25 - Sở GDĐT Nam Định,1.60,5.00,,4.25,,,2.50,4.25,
238,24001075,24 - Sở GDĐT Hà Nam,1.80,5.50,,4.25,,,2.50,4.25,
239,17013267,17 - Sở GDĐT Quảng Ninh,2.00,2.00,,4.25,,,2.50,4.25,
240,17011279,17 - Sở GDĐT Quảng Ninh,2.20,3.50,,4.25,,,2.50,4.25,
241,22004560,22 - Sở GDĐT Hưng Yên,2.20,3.50,,4.25,,,2.50,4.25,
242,23001061,23 - Sở GDĐT Hoà Bình,2.20,6.00,,4.25,,,2.50,4.25,
243,17010542,17 - Sở GDĐT Quảng Ninh,2.40,3.75,,4.25,,,2.50,4.25,
244,18016890,18 - Sở GDĐT Bắc Giang,2.80,5.75,,4.25,,,2.50,4.25,
245,22008218,22 - Sở GDĐT Hưng Yên,3.20,1.75,,4.25,,,2.50,4.25,
246,23005730,23 - Sở GDĐT Hoà Bình,3.20,3.00,,4.25,,,2.50,4.25,
247,23001725,23 - Sở GDĐT Hoà Bình,3.20,4.25,,4.25,,,2.50,4.25,
248,22008018,22 - Sở GDĐT Hưng Yên,3.40,2.25,,4.25,,,2.50,4.25,
249,18000878,18 - Sở GDĐT Bắc Giang,3.40,3.25,,4.25,,,2.50,4.25,
250,21001949,21 - Sở GDĐT Hải Dương,3.40,4.75,,4.25,,,2.50,4.25,
251,17011044,17 - Sở GDĐT Quảng Ninh,3.80,2.75,,4.25,,,2.50,4.25,
252,18017145,18 - Sở GDĐT Bắc Giang,5.00,4.50,,4.25,,,2.50,4.25,
253,18011349,18 - Sở GDĐT Bắc Giang,1.60,4.25,,4.50,,,2.50,4.50,
254,17011001,17 - Sở GDĐT Quảng Ninh,2.40,3.25,,4.50,,,2.50,4.50,
255,22004440,22 - Sở GDĐT Hưng Yên,2.60,3.50,,4.50,,,2.50,4.50,
256,17010760,17 - Sở GDĐT Quảng Ninh,2.60,4.75,,4.50,,,2.50,4.50,
257,18001336,18 - Sở GDĐT Bắc Giang,2.60,5.00,,4.50,,,2.50,4.50,
258,21010849,21 - Sở GDĐT Hải Dương,2.80,2.50,,4.50,,,2.50,4.50,
259,18015249,18 - Sở GDĐT Bắc Giang,3.40,3.75,,4.50,,,2.50,4.50,
260,23007155,23 - Sở GDĐT Hoà Bình,3.40,4.00,,4.50,,,2.50,4.50,
261,19012634,19 - Sở GDĐT Bắc Ninh,3.40,5.50,,4.50,,,2.50,4.50,
262,19001703,19 - Sở GDĐT Bắc Ninh,4.00,3.00,,4.50,,,2.50,4.50,
263,21002270,21 - Sở GDĐT Hải Dương,4.00,3.50,,4.50,,,2.50,4.50,
264,17009609,17 - Sở GDĐT Quảng Ninh,4.60,4.00,,4.50,,,2.50,4.50,
265,18017161,18 - Sở GDĐT Bắc Giang,5.40,3.75,,4.50,,,2.50,4.50,
266,22005097,22 - Sở GDĐT Hưng Yên,5.60,3.00,,4.50,,,2.50,4.50,
267,18018897,18 - Sở GDĐT Bắc Giang,,4.00,,4.75,,,2.50,4.75,
268,18008410,18 - Sở GDĐT Bắc Giang,2.20,3.50,,4.75,,,2.50,4.75,
269,17010531,17 - Sở GDĐT Quảng Ninh,2.40,5.50,,4.75,,,2.50,4.75,
270,17011163,17 - Sở GDĐT Quảng Ninh,2.40,6.50,,4.75,,,2.50,4.75,
271,17011005,17 - Sở GDĐT Quảng Ninh,3.20,3.50,,4.75,,,2.50,4.75,
272,21002957,21 - Sở GDĐT Hải Dương,3.40,3.75,,4.75,,,2.50,4.75,
273,21001538,21 - Sở GDĐT Hải Dương,4.00,4.75,,4.75,,,2.50,4.75,
274,21012261,21 - Sở GDĐT Hải Dương,4.00,6.25,,4.75,,,2.50,4.75,
275,26006257,26 - Sở GDĐT Thái Bình,4.60,2.25,,4.75,,,2.50,4.75,
276,21018864,21 - Sở GDĐT Hải Dương,5.20,5.50,,4.75,,,2.50,4.75,
277,22006201,22 - Sở GDĐT Hưng Yên,5.20,5.50,,4.75,,,2.50,4.75,
278,18001635,18 - Sở GDĐT Bắc Giang,2.20,1.75,,5.00,,,2.50,5.00,
279,17013504,17 - Sở GDĐT Quảng Ninh,2.20,3.75,,5.00,,,2.50,5.00,
280,24008630,24 - Sở GDĐT Hà Nam,2.40,3.25,,5.00,,,2.50,5.00,
281,22007843,22 - Sở GDĐT Hưng Yên,2.60,2.25,,5.00,,,2.50,5.00,
282,21009862,21 - Sở GDĐT Hải Dương,2.60,4.50,,5.00,,,2.50,5.00,
283,18017357,18 - Sở GDĐT Bắc Giang,2.60,5.00,,5.00,,,2.50,5.00,
284,24008599,24 - Sở GDĐT Hà Nam,2.60,5.00,,5.00,,,2.50,5.00,
285,21018202,21 - Sở GDĐT Hải Dương,3.00,1.25,,5.00,,,2.50,5.00,
286,23001086,23 - Sở GDĐT Hoà Bình,3.00,5.50,,5.00,,,2.50,5.00,
287,24001200,24 - Sở GDĐT Hà Nam,3.20,1.25,,5.00,,,2.50,5.00,
288,21008369,21 - Sở GDĐT Hải Dương,3.40,4.75,,5.00,,,2.50,5.00,
289,21001983,21 - Sở GDĐT Hải Dương,3.40,5.50,,5.00,,,2.50,5.00,
290,21003396,21 - Sở GDĐT Hải Dương,4.00,5.00,,5.00,,,2.50,5.00,
291,17013352,17 - Sở GDĐT Quảng Ninh,4.20,6.00,,5.00,,,2.50,5.00,
